date,race,close,prob
2018-09-19,CA-45,0.55,0.5872
2018-09-19,CA-45,0.53,0.5872
2018-09-19,CA-48,0.62,0.6535
2018-09-19,CA-49,0.82,0.8322
2018-09-19,CA-50,0.4,0.1669
2018-09-19,CA-S1,0.87,1
2018-09-19,CO-05,0.06000000000000005,0.0221
2018-09-19,CO-06,0.8,0.8234
2018-09-19,CT-05,0.91,0.9751
2018-09-19,FL-15,0.31,0.3412
2018-09-19,FL-17,0.01,0.0031
2018-09-19,FL-26,0.33999999999999997,0.4512
2018-09-19,FL-27,0.78,0.8511
2018-09-19,FL-S1,0.48,0.5708
2018-09-19,IA-01,0.78,0.9254
2018-09-19,IA-03,0.48,0.4586
2018-09-19,IL-06,0.52,0.3369
2018-09-19,IL-12,0.48,0.4449
2018-09-19,IL-13,0.4,0.3254
2018-09-19,IN-S1,0.54,0.7643
2018-09-19,KS-02,0.5,0.522
2018-09-19,KS-03,0.51,0.2812
2018-09-19,MA-S1,0.95,0.9994
2018-09-19,MD-06,0.98,0.9934
2018-09-19,ME-S1,0.020000000000000018,0
2018-09-19,MI-08,0.44,0.4507
2018-09-19,MI-11,0.66,0.7104
2018-09-19,MI-S1,0.86,0.9918
2018-09-19,MN-01,0.48,0.3594
2018-09-19,MN-02,0.69,0.824
2018-09-19,MN-03,0.76,0.7824
2018-09-19,MN-08,0.55,0.4774
2018-09-19,MN-S1,0.8,0.9986
2018-09-19,MO-S1,0.51,0.6271
2018-09-19,MS-03,0.1,0.0056
2018-09-19,MS-S2,0.12,0.1555
2018-09-19,MT-S1,0.68,0.874
2018-09-19,NC-09,0.73,0.6393
2018-09-19,NC-13,0.45,0.4288
2018-09-19,ND-S1,0.39,0.5784
2018-09-19,NE-02,0.49,0.5943
2018-09-19,NE-S1,0.08999999999999997,0.0413
2018-09-19,NH-01,0.82,0.8369
2018-09-19,NJ-02,0.94,0.9746
2018-09-19,NJ-03,0.53,0.4402
2018-09-19,NJ-07,0.61,0.6553
2018-09-19,NJ-11,0.79,0.7665
2018-09-19,NJ-S1,0.78,0.9297
2018-09-19,NM-S1,0.94,0.992
2018-09-19,NV-03,0.79,0.7261
2018-09-19,NV-04,0.79,0.8688
2018-09-19,NV-S1,0.64,0.5417
2018-09-19,NY-01,0.18,0.1083
2018-09-19,NY-09,0.99,1
2018-09-19,NY-14,0.92,1
2018-09-19,NY-19,0.56,0.5303
2018-09-19,NY-22,0.67,0.6838
2018-09-19,NY-27,0.37,0.189
2018-09-19,OH-01,0.43999999999999995,0.6018
2018-09-19,OH-12,0.38,0.3204
2018-09-19,OH-S1,0.85,0.9594
2018-09-19,PA-01,0.4,0.2569
2018-09-19,PA-06,0.95,0.9872
2018-09-19,PA-09,0.03,0.0076
2018-09-19,PA-15,0.08,1e-4
2018-09-19,PA-17,0.87,0.9812
2018-09-19,PA-S1,0.89,0.9603
2018-09-19,PA-S1,0.87,0.9603
2018-09-19,SC-04,0.09,3e-4
2018-09-19,TN-S1,0.46,0.4026
2018-09-19,TX-05,0.06,6e-4
2018-09-19,TX-06,0.1,0.0753
2018-09-19,TX-07,0.51,0.4751
2018-09-19,TX-21,0.19,0.2023
2018-09-19,TX-23,0.41000000000000003,0.5101
2018-09-19,TX-29,0.98,1
2018-09-19,TX-32,0.4,0.1275
2018-09-19,TX-S1,0.33999999999999997,0.3241
2018-09-19,VA-02,0.46,0.3629
2018-09-19,VA-06,0.07,0.0035
2018-09-19,VA-07,0.44999999999999996,0.3212
2018-09-19,VA-10,0.83,0.7809
2018-09-19,VA-S1,0.94,0.9866
2018-09-19,VT-S1,0.97,0.9999
2018-09-19,WA-08,0.6,0.5503
2018-09-19,WI-01,0.31,0.2221
2018-09-19,WI-S1,0.85,0.971
2018-09-19,WV-03,0.34,0.0649
2018-09-19,WV-S1,0.77,0.8858
2018-09-20,AZ-02,0.83,0.9334
2018-09-20,AZ-S1,0.54,0.6984
2018-09-20,CA-10,0.6799999999999999,0.6905
2018-09-20,CA-10,0.6799999999999999,0.6905
2018-09-20,CA-12,0.96,1
2018-09-20,CA-21,0.32999999999999996,0.3708
2018-09-20,CA-22,0.22999999999999998,0.0576
2018-09-20,CA-25,0.61,0.6986
2018-09-20,CA-39,0.47,0.3528
2018-09-20,CA-45,0.49,0.5876
2018-09-20,CA-45,0.48,0.5876
2018-09-20,CA-48,0.65,0.6518
2018-09-20,CA-49,0.83,0.832
2018-09-20,CA-50,0.4,0.1677
2018-09-20,CA-S1,0.89,1
2018-09-20,CO-05,0.06000000000000005,0.0206
2018-09-20,CO-06,0.81,0.8157
2018-09-20,CT-05,0.91,0.9762
2018-09-20,FL-15,0.31,0.3413
2018-09-20,FL-17,0.01,0.003
2018-09-20,FL-26,0.39,0.4473
2018-09-20,FL-27,0.74,0.8473
2018-09-20,FL-S1,0.51,0.5787
2018-09-20,IA-01,0.81,0.9742
2018-09-20,IA-03,0.48,0.4576
2018-09-20,IL-06,0.53,0.3326
2018-09-20,IL-12,0.49,0.4391
2018-09-20,IL-13,0.4,0.3272
2018-09-20,IN-S1,0.58,0.7657
2018-09-20,KS-02,0.5,0.5111
2018-09-20,KS-03,0.44999999999999996,0.2824
2018-09-20,MA-S1,0.95,0.9994
2018-09-20,MD-06,0.97,0.9926
2018-09-20,ME-S1,0.020000000000000018,0
2018-09-20,MI-08,0.42,0.4493
2018-09-20,MI-11,0.66,0.7123
2018-09-20,MI-S1,0.86,0.9921
2018-09-20,MN-01,0.48,0.3598
2018-09-20,MN-02,0.71,0.8251
2018-09-20,MN-03,0.78,0.8486
2018-09-20,MN-08,0.53,0.4723
2018-09-20,MN-S1,0.8,0.9986
2018-09-20,MO-S1,0.52,0.627
2018-09-20,MS-03,0.1,0.0052
2018-09-20,MS-S2,0.15,0.1534
2018-09-20,MT-S1,0.68,0.868
2018-09-20,NC-09,0.73,0.6479
2018-09-20,NC-13,0.45,0.4941
2018-09-20,ND-S1,0.41,0.5776
2018-09-20,NE-02,0.49,0.5977
2018-09-20,NE-S1,0.06000000000000005,0.0429
2018-09-20,NH-01,0.82,0.8381
2018-09-20,NJ-02,0.94,0.9739
2018-09-20,NJ-03,0.53,0.4407
2018-09-20,NJ-07,0.66,0.6709
2018-09-20,NJ-11,0.78,0.7642
2018-09-20,NJ-S1,0.77,0.9288
2018-09-20,NM-S1,0.88,0.9927
2018-09-20,NV-03,0.79,0.7239
2018-09-20,NV-04,0.79,0.8729
2018-09-20,NV-S1,0.61,0.5448
2018-09-20,NY-01,0.18,0.1129
2018-09-20,NY-09,0.99,1
2018-09-20,NY-14,0.92,1
2018-09-20,NY-19,0.56,0.5319
2018-09-20,NY-22,0.67,0.6828
2018-09-20,NY-27,0.35,0.1912
2018-09-20,OH-01,0.43999999999999995,0.6039
2018-09-20,OH-12,0.38,0.3214
2018-09-20,OH-S1,0.88,0.9594
2018-09-20,PA-01,0.4,0.2584
2018-09-20,PA-06,0.95,0.986
2018-09-20,PA-09,0.03,0.0074
2018-09-20,PA-15,0.08,0
2018-09-20,PA-17,0.87,0.983
2018-09-20,PA-S1,0.89,0.9631
2018-09-20,PA-S1,0.88,0.9631
2018-09-20,SC-04,0.09,2e-4
2018-09-20,TN-S1,0.5,0.4148
2018-09-20,TX-05,0.06,8e-4
2018-09-20,TX-06,0.1,0.0748
2018-09-20,TX-07,0.49,0.4731
2018-09-20,TX-21,0.16,0.2066
2018-09-20,TX-23,0.41000000000000003,0.5044
2018-09-20,TX-29,0.98,0.9999
2018-09-20,TX-32,0.32999999999999996,0.1282
2018-09-20,TX-S1,0.37,0.3329
2018-09-20,VA-02,0.51,0.3595
2018-09-20,VA-06,0.07,0.0034
2018-09-20,VA-07,0.44999999999999996,0.3151
2018-09-20,VA-10,0.84,0.7819
2018-09-20,VA-S1,0.94,0.9857
2018-09-20,VT-S1,0.97,1
2018-09-20,WA-08,0.71,0.5479
2018-09-20,WI-01,0.36,0.215
2018-09-20,WI-S1,0.85,0.971
2018-09-20,WV-03,0.3,0.065
2018-09-20,WV-S1,0.77,0.8873
2018-09-21,AZ-02,0.83,0.9309
2018-09-21,AZ-S1,0.56,0.6993
2018-09-21,CA-10,0.6799999999999999,0.6906
2018-09-21,CA-10,0.6799999999999999,0.6906
2018-09-21,CA-12,0.95,1
2018-09-21,CA-21,0.32999999999999996,0.3677
2018-09-21,CA-22,0.15000000000000002,0.055
2018-09-21,CA-25,0.6599999999999999,0.6927
2018-09-21,CA-39,0.45,0.3501
2018-09-21,CA-45,0.53,0.6472
2018-09-21,CA-45,0.48,0.6472
2018-09-21,CA-48,0.65,0.645
2018-09-21,CA-49,0.8,0.9077
2018-09-21,CA-50,0.4,0.1687
2018-09-21,CA-S1,0.86,1
2018-09-21,CO-05,0.06000000000000005,0.0214
2018-09-21,CO-06,0.81,0.8207
2018-09-21,CT-05,0.95,0.9769
2018-09-21,FL-15,0.31,0.3396
2018-09-21,FL-17,0.01,0.0026
2018-09-21,FL-26,0.43999999999999995,0.4718
2018-09-21,FL-27,0.7,0.8482
2018-09-21,FL-S1,0.44,0.5744
2018-09-21,IA-01,0.8,0.9728
2018-09-21,IA-03,0.48,0.4606
2018-09-21,IL-06,0.54,0.3247
2018-09-21,IL-12,0.48,0.4348
2018-09-21,IL-13,0.47,0.3307
2018-09-21,IN-S1,0.53,0.7631
2018-09-21,KS-02,0.51,0.5038
2018-09-21,KS-03,0.72,0.498
2018-09-21,MA-S1,0.97,0.9991
2018-09-21,MD-06,0.97,0.9936
2018-09-21,ME-S1,0.020000000000000018,0
2018-09-21,MI-08,0.42,0.4541
2018-09-21,MI-11,0.68,0.7151
2018-09-21,MI-S1,0.89,0.991
2018-09-21,MN-01,0.48,0.3612
2018-09-21,MN-02,0.71,0.7613
2018-09-21,MN-03,0.78,0.8462
2018-09-21,MN-08,0.51,0.4604
2018-09-21,MN-S1,0.84,0.9985
2018-09-21,MO-S1,0.5700000000000001,0.6243
2018-09-21,MS-03,0.1,0.0056
2018-09-21,MS-S2,0.15,0.1518
2018-09-21,MT-S1,0.68,0.8649
2018-09-21,NC-09,0.73,0.6474
2018-09-21,NC-13,0.45,0.4975
2018-09-21,ND-S1,0.39,0.5713
2018-09-21,NE-02,0.51,0.6035
2018-09-21,NE-S1,0.08999999999999997,0.0422
2018-09-21,NH-01,0.82,0.8365
2018-09-21,NJ-02,0.94,0.9744
2018-09-21,NJ-03,0.53,0.44
2018-09-21,NJ-07,0.67,0.6076
2018-09-21,NJ-11,0.8,0.7655
2018-09-21,NJ-S1,0.78,0.928
2018-09-21,NM-S1,0.92,0.9922
2018-09-21,NV-03,0.79,0.7252
2018-09-21,NV-04,0.79,0.8735
2018-09-21,NV-S1,0.65,0.5387
2018-09-21,NY-01,0.19,0.1297
2018-09-21,NY-09,0.99,1
2018-09-21,NY-14,0.92,1
2018-09-21,NY-19,0.56,0.5243
2018-09-21,NY-22,0.67,0.6802
2018-09-21,NY-27,0.32999999999999996,0.1899
2018-09-21,OH-01,0.43999999999999995,0.6081
2018-09-21,OH-12,0.38,0.3243
2018-09-21,OH-S1,0.86,0.9618
2018-09-21,PA-01,0.4,0.2591
2018-09-21,PA-06,0.95,0.9876
2018-09-21,PA-09,0.03,0.0079
2018-09-21,PA-15,0.08,0
2018-09-21,PA-17,0.88,0.9817
2018-09-21,PA-S1,0.93,0.9682
2018-09-21,PA-S1,0.89,0.9682
2018-09-21,SC-04,0.02,2e-4
2018-09-21,TN-S1,0.45,0.4029
2018-09-21,TX-05,0.06,6e-4
2018-09-21,TX-06,0.1,0.0727
2018-09-21,TX-07,0.54,0.472
2018-09-21,TX-21,0.16,0.2052
2018-09-21,TX-23,0.28,0.4968
2018-09-21,TX-29,0.98,0.9999
2018-09-21,TX-32,0.32999999999999996,0.1757
2018-09-21,TX-S1,0.35,0.3125
2018-09-21,VA-02,0.51,0.3609
2018-09-21,VA-06,0.07,0.0031
2018-09-21,VA-07,0.44999999999999996,0.3104
2018-09-21,VA-10,0.84,0.7821
2018-09-21,VA-S1,0.95,0.9847
2018-09-21,VT-S1,0.98,0.9999
2018-09-21,WA-08,0.71,0.5493
2018-09-21,WI-01,0.36,0.2112
2018-09-21,WI-S1,0.83,0.9705
2018-09-21,WV-03,0.4,0.1026
2018-09-21,WV-S1,0.76,0.8889
2018-09-22,AZ-02,0.83,0.9333
2018-09-22,AZ-S1,0.56,0.7009
2018-09-22,CA-10,0.6799999999999999,0.6866
2018-09-22,CA-10,0.6799999999999999,0.6866
2018-09-22,CA-12,0.95,1
2018-09-22,CA-21,0.26,0.3659
2018-09-22,CA-22,0.24,0.0563
2018-09-22,CA-25,0.6599999999999999,0.6972
2018-09-22,CA-39,0.45,0.3589
2018-09-22,CA-45,0.6,0.6854
2018-09-22,CA-45,0.64,0.6854
2018-09-22,CA-48,0.65,0.6443
2018-09-22,CA-49,0.82,0.9191
2018-09-22,CA-50,0.37,0.1714
2018-09-22,CA-S1,0.91,1
2018-09-22,CO-05,0.030000000000000027,0.0217
2018-09-22,CO-06,0.8,0.8196
2018-09-22,CT-05,0.95,0.9764
2018-09-22,FL-15,0.3,0.3404
2018-09-22,FL-17,0.04,0.0033
2018-09-22,FL-26,0.44999999999999996,0.4666
2018-09-22,FL-27,0.78,0.8497
2018-09-22,FL-S1,0.47,0.5749
2018-09-22,IA-01,0.81,0.9726
2018-09-22,IA-03,0.48,0.4614
2018-09-22,IL-06,0.54,0.3268
2018-09-22,IL-12,0.48,0.4358
2018-09-22,IL-13,0.43999999999999995,0.3321
2018-09-22,IN-S1,0.52,0.766
2018-09-22,KS-02,0.51,0.5026
2018-09-22,KS-03,0.6799999999999999,0.4658
2018-09-22,MA-S1,0.97,0.9994
2018-09-22,MD-06,0.97,0.9932
2018-09-22,ME-S1,0.020000000000000018,0
2018-09-22,MI-08,0.42,0.4543
2018-09-22,MI-11,0.68,0.713
2018-09-22,MI-S1,0.85,0.9919
2018-09-22,MN-01,0.49,0.3632
2018-09-22,MN-02,0.71,0.7604
2018-09-22,MN-03,0.72,0.8493
2018-09-22,MN-08,0.5,0.4652
2018-09-22,MN-S1,0.85,0.9987
2018-09-22,MO-S1,0.5700000000000001,0.6236
2018-09-22,MS-03,0.07,0.0061
2018-09-22,MS-S2,0.16,0.155
2018-09-22,MT-S1,0.62,0.8643
2018-09-22,NC-09,0.73,0.6483
2018-09-22,NC-13,0.45,0.4984
2018-09-22,ND-S1,0.4,0.5779
2018-09-22,NE-02,0.51,0.601
2018-09-22,NE-S1,0.06000000000000005,0.0434
2018-09-22,NH-01,0.81,0.8406
2018-09-22,NJ-02,0.94,0.9735
2018-09-22,NJ-03,0.53,0.4394
2018-09-22,NJ-07,0.67,0.6026
2018-09-22,NJ-11,0.81,0.7638
2018-09-22,NJ-S1,0.78,0.9305
2018-09-22,NM-S1,0.92,0.9919
2018-09-22,NV-03,0.79,0.7277
2018-09-22,NV-04,0.79,0.8733
2018-09-22,NV-S1,0.65,0.5438
2018-09-22,NY-01,0.2,0.1284
2018-09-22,NY-09,0.99,1
2018-09-22,NY-14,0.95,1
2018-09-22,NY-19,0.56,0.524
2018-09-22,NY-22,0.67,0.6743
2018-09-22,NY-27,0.4,0.1935
2018-09-22,OH-01,0.43999999999999995,0.5799
2018-09-22,OH-12,0.38,0.322
2018-09-22,OH-S1,0.87,0.9619
2018-09-22,PA-01,0.4,0.2566
2018-09-22,PA-06,0.85,0.986
2018-09-22,PA-09,0.03,0.008
2018-09-22,PA-15,0.04,1e-4
2018-09-22,PA-17,0.86,0.9827
2018-09-22,PA-S1,0.94,0.9698
2018-09-22,PA-S1,0.88,0.9698
2018-09-22,SC-04,0.02,3e-4
2018-09-22,TN-S1,0.45,0.4066
2018-09-22,TX-05,0.06,8e-4
2018-09-22,TX-06,0.1,0.0734
2018-09-22,TX-07,0.54,0.4681
2018-09-22,TX-21,0.15,0.2081
2018-09-22,TX-23,0.30000000000000004,0.4957
2018-09-22,TX-29,0.98,1
2018-09-22,TX-32,0.32999999999999996,0.173
2018-09-22,TX-S1,0.35,0.314
2018-09-22,VA-02,0.48,0.3631
2018-09-22,VA-06,0.05,0.0032
2018-09-22,VA-07,0.43999999999999995,0.3123
2018-09-22,VA-10,0.8200000000000001,0.7842
2018-09-22,VA-S1,0.95,0.9856
2018-09-22,VT-S1,0.98,1
2018-09-22,WA-08,0.71,0.5493
2018-09-22,WI-01,0.34,0.2096
2018-09-22,WI-S1,0.81,0.9706
2018-09-22,WV-03,0.31,0.1015
2018-09-22,WV-S1,0.83,0.8879
2018-09-23,AZ-02,0.83,0.9317
2018-09-23,AZ-S1,0.57,0.696
2018-09-23,CA-10,0.6799999999999999,0.6907
2018-09-23,CA-10,0.6799999999999999,0.6907
2018-09-23,CA-12,0.96,1
2018-09-23,CA-21,0.26,0.3641
2018-09-23,CA-22,0.20999999999999996,0.0543
2018-09-23,CA-25,0.65,0.6913
2018-09-23,CA-39,0.44,0.3481
2018-09-23,CA-45,0.63,0.6794
2018-09-23,CA-45,0.5900000000000001,0.6794
2018-09-23,CA-48,0.64,0.6412
2018-09-23,CA-49,0.81,0.9088
2018-09-23,CA-50,0.4,0.1655
2018-09-23,CA-S1,0.87,1
2018-09-23,CO-05,0.030000000000000027,0.02
2018-09-23,CO-06,0.8,0.8156
2018-09-23,CT-05,0.95,0.9758
2018-09-23,FL-15,0.3,0.3305
2018-09-23,FL-17,0.06,0.0028
2018-09-23,FL-26,0.44999999999999996,0.4655
2018-09-23,FL-27,0.67,0.8461
2018-09-23,FL-S1,0.48,0.5742
2018-09-23,IA-01,0.83,0.9722
2018-09-23,IA-03,0.56,0.4586
2018-09-23,IL-06,0.49,0.3251
2018-09-23,IL-12,0.49,0.4314
2018-09-23,IL-13,0.45999999999999996,0.3222
2018-09-23,IN-S1,0.58,0.7639
2018-09-23,KS-02,0.51,0.4965
2018-09-23,KS-03,0.69,0.4693
2018-09-23,MA-S1,0.93,0.9995
2018-09-23,MD-06,0.97,0.9932
2018-09-23,ME-S1,0.020000000000000018,0
2018-09-23,MI-08,0.44,0.4459
2018-09-23,MI-11,0.68,0.7083
2018-09-23,MI-S1,0.88,0.9909
2018-09-23,MN-01,0.49,0.3561
2018-09-23,MN-02,0.7,0.7569
2018-09-23,MN-03,0.78,0.848
2018-09-23,MN-08,0.5,0.4581
2018-09-23,MN-S1,0.85,0.9987
2018-09-23,MO-S1,0.5,0.627
2018-09-23,MS-03,0.07,0.0059
2018-09-23,MS-S2,0.16,0.1507
2018-09-23,MT-S1,0.68,0.8635
2018-09-23,NC-09,0.7,0.6412
2018-09-23,NC-13,0.55,0.4928
2018-09-23,ND-S1,0.41,0.5721
2018-09-23,NE-02,0.54,0.5933
2018-09-23,NE-S1,0.020000000000000018,0.0413
2018-09-23,NH-01,0.81,0.8318
2018-09-23,NJ-02,0.94,0.9735
2018-09-23,NJ-03,0.6599999999999999,0.4348
2018-09-23,NJ-07,0.72,0.6011
2018-09-23,NJ-11,0.81,0.7616
2018-09-23,NJ-S1,0.82,0.9287
2018-09-23,NM-S1,0.92,0.9918
2018-09-23,NV-03,0.83,0.7252
2018-09-23,NV-04,0.91,0.8715
2018-09-23,NV-S1,0.64,0.5371
2018-09-23,NY-01,0.2,0.1269
2018-09-23,NY-09,0.99,1
2018-09-23,NY-14,0.95,1
2018-09-23,NY-19,0.51,0.5163
2018-09-23,NY-22,0.79,0.6715
2018-09-23,NY-27,0.36,0.1887
2018-09-23,OH-01,0.43000000000000005,0.5743
2018-09-23,OH-12,0.38,0.322
2018-09-23,OH-S1,0.88,0.9602
2018-09-23,PA-01,0.4,0.2547
2018-09-23,PA-06,0.96,0.9869
2018-09-23,PA-09,0.03,0.0067
2018-09-23,PA-15,0.04,0
2018-09-23,PA-17,0.92,0.9816
2018-09-23,PA-S1,0.93,0.9677
2018-09-23,PA-S1,0.89,0.9677
2018-09-23,SC-04,0.02,3e-4
2018-09-23,TN-S1,0.45,0.4003
2018-09-23,TX-05,0.06,9e-4
2018-09-23,TX-06,0.1,0.0716
2018-09-23,TX-07,0.54,0.4663
2018-09-23,TX-21,0.16,0.1984
2018-09-23,TX-23,0.45999999999999996,0.4953
2018-09-23,TX-29,0.98,1
2018-09-23,TX-32,0.32999999999999996,0.1704
2018-09-23,TX-S1,0.35,0.3133
2018-09-23,VA-02,0.48,0.3574
2018-09-23,VA-06,0.05,0.0036
2018-09-23,VA-07,0.47,0.3054
2018-09-23,VA-10,0.83,0.7803
2018-09-23,VA-S1,0.95,0.9852
2018-09-23,VT-S1,0.98,1
2018-09-23,WA-08,0.71,0.5465
2018-09-23,WI-01,0.01,0.209
2018-09-23,WI-S1,0.87,0.9709
2018-09-23,WV-03,0.4,0.1001
2018-09-23,WV-S1,0.81,0.8852
2018-09-24,AZ-02,0.85,0.9291
2018-09-24,AZ-S1,0.57,0.6962
2018-09-24,CA-10,0.6799999999999999,0.6852
2018-09-24,CA-10,0.6799999999999999,0.6852
2018-09-24,CA-12,0.92,1
2018-09-24,CA-21,0.26,0.3605
2018-09-24,CA-22,0.22999999999999998,0.0545
2018-09-24,CA-25,0.61,0.6881
2018-09-24,CA-39,0.45,0.3476
2018-09-24,CA-45,0.63,0.6643
2018-09-24,CA-45,0.62,0.6643
2018-09-24,CA-48,0.64,0.6324
2018-09-24,CA-49,0.83,0.9148
2018-09-24,CA-50,0.41000000000000003,0.1628
2018-09-24,CA-S1,0.86,1
2018-09-24,CO-05,0.030000000000000027,0.0206
2018-09-24,CO-06,0.8,0.8114
2018-09-24,CT-05,0.95,0.9747
2018-09-24,FL-15,0.3,0.3308
2018-09-24,FL-17,0.06,0.0027
2018-09-24,FL-26,0.43000000000000005,0.4591
2018-09-24,FL-27,0.67,0.8465
2018-09-24,FL-S1,0.51,0.5635
2018-09-24,IA-01,0.81,0.9712
2018-09-24,IA-03,0.57,0.4556
2018-09-24,IL-06,0.49,0.3156
2018-09-24,IL-12,0.49,0.4239
2018-09-24,IL-13,0.45999999999999996,0.3195
2018-09-24,IN-S1,0.54,0.7611
2018-09-24,KS-02,0.47,0.4895
2018-09-24,KS-03,0.7,0.4996
2018-09-24,MA-S1,0.94,0.9995
2018-09-24,MD-06,0.99,0.9932
2018-09-24,ME-S1,0.020000000000000018,0
2018-09-24,MI-08,0.44,0.4422
2018-09-24,MI-11,0.68,0.7028
2018-09-24,MI-S1,0.86,0.9912
2018-09-24,MN-01,0.49,0.3518
2018-09-24,MN-02,0.71,0.7486
2018-09-24,MN-03,0.78,0.8442
2018-09-24,MN-08,0.5,0.4468
2018-09-24,MN-S1,0.83,0.9986
2018-09-24,MO-S1,0.5,0.6184
2018-09-24,MS-03,0.07,0.0052
2018-09-24,MS-S2,0.18,0.1501
2018-09-24,MT-S1,0.66,0.8566
2018-09-24,NC-09,0.71,0.6389
2018-09-24,NC-13,0.55,0.4942
2018-09-24,ND-S1,0.39,0.5693
2018-09-24,NE-02,0.4,0.5885
2018-09-24,NE-S1,0.08999999999999997,0.0391
2018-09-24,NH-01,0.81,0.8301
2018-09-24,NJ-02,0.94,0.9729
2018-09-24,NJ-03,0.65,0.6373
2018-09-24,NJ-07,0.72,0.597
2018-09-24,NJ-11,0.81,0.7617
2018-09-24,NJ-S1,0.75,0.926
2018-09-24,NM-S1,0.92,0.9916
2018-09-24,NV-03,0.7,0.7213
2018-09-24,NV-04,0.91,0.871
2018-09-24,NV-S1,0.62,0.5315
2018-09-24,NY-01,0.2,0.1278
2018-09-24,NY-09,0.99,1
2018-09-24,NY-14,0.95,1
2018-09-24,NY-19,0.51,0.5167
2018-09-24,NY-22,0.78,0.6663
2018-09-24,NY-27,0.36,0.1841
2018-09-24,OH-01,0.43000000000000005,0.5733
2018-09-24,OH-12,0.38,0.3268
2018-09-24,OH-S1,0.85,0.959
2018-09-24,PA-01,0.4,0.2544
2018-09-24,PA-06,0.96,0.9858
2018-09-24,PA-09,0.03,0.007
2018-09-24,PA-15,0.1,0
2018-09-24,PA-17,0.92,0.9817
2018-09-24,PA-S1,0.93,0.9689
2018-09-24,PA-S1,0.89,0.9689
2018-09-24,SC-04,0.02,3e-4
2018-09-24,TN-S1,0.43,0.3984
2018-09-24,TX-05,0.06,6e-4
2018-09-24,TX-06,0.1,0.0705
2018-09-24,TX-07,0.54,0.4749
2018-09-24,TX-21,0.16,0.2007
2018-09-24,TX-23,0.45999999999999996,0.484
2018-09-24,TX-29,0.98,0.9999
2018-09-24,TX-32,0.43000000000000005,0.2657
2018-09-24,TX-S1,0.35,0.3096
2018-09-24,VA-02,0.48,0.3537
2018-09-24,VA-06,0.08,0.0033
2018-09-24,VA-07,0.43999999999999995,0.2977
2018-09-24,VA-10,0.83,0.7817
2018-09-24,VA-S1,0.95,0.9845
2018-09-24,VT-S1,0.95,0.9999
2018-09-24,WA-08,0.57,0.5462
2018-09-24,WI-01,0.23,0.2042
2018-09-24,WI-S1,0.85,0.9703
2018-09-24,WV-03,0.4,0.0964
2018-09-24,WV-S1,0.81,0.8813
2018-09-25,AZ-02,0.85,0.9303
2018-09-25,AZ-S1,0.59,0.6833
2018-09-25,CA-10,0.6799999999999999,0.6866
2018-09-25,CA-10,0.6799999999999999,0.6866
2018-09-25,CA-12,0.93,1
2018-09-25,CA-21,0.29000000000000004,0.3624
2018-09-25,CA-22,0.25,0.0529
2018-09-25,CA-25,0.64,0.688
2018-09-25,CA-39,0.45,0.3491
2018-09-25,CA-45,0.62,0.7159
2018-09-25,CA-45,0.5700000000000001,0.7159
2018-09-25,CA-48,0.64,0.6338
2018-09-25,CA-49,0.83,0.9169
2018-09-25,CA-50,0.36,0.1597
2018-09-25,CA-S1,0.93,1
2018-09-25,CO-05,0.030000000000000027,0.0199
2018-09-25,CO-06,0.75,0.8124
2018-09-25,CT-05,0.95,0.9768
2018-09-25,FL-15,0.3,0.3321
2018-09-25,FL-17,0.01,0.0029
2018-09-25,FL-26,0.38,0.4638
2018-09-25,FL-27,0.6,0.8479
2018-09-25,FL-S1,0.55,0.6103
2018-09-25,IA-01,0.83,0.9714
2018-09-25,IA-03,0.56,0.4581
2018-09-25,IL-06,0.49,0.318
2018-09-25,IL-12,0.48,0.4229
2018-09-25,IL-13,0.44999999999999996,0.3191
2018-09-25,IN-S1,0.55,0.7642
2018-09-25,KS-02,0.47,0.4848
2018-09-25,KS-03,0.6799999999999999,0.5001
2018-09-25,KY-06,0.64,0.416
2018-09-25,MA-S1,0.93,0.9987
2018-09-25,MD-06,0.99,0.9932
2018-09-25,ME-S1,0.020000000000000018,0
2018-09-25,MI-08,0.44,0.4431
2018-09-25,MI-11,0.67,0.7067
2018-09-25,MI-S1,0.88,0.9911
2018-09-25,MN-01,0.53,0.3545
2018-09-25,MN-02,0.65,0.7512
2018-09-25,MN-03,0.66,0.8449
2018-09-25,MN-08,0.45,0.4472
2018-09-25,MN-S1,0.83,0.9989
2018-09-25,MO-S1,0.5,0.6168
2018-09-25,MS-03,0.07,0.0052
2018-09-25,MS-S2,0.18,0.1499
2018-09-25,MT-S1,0.68,0.8412
2018-09-25,NC-09,0.53,0.6376
2018-09-25,NC-13,0.55,0.4952
2018-09-25,ND-S1,0.41,0.5663
2018-09-25,NE-02,0.21999999999999997,0.4373
2018-09-25,NE-S1,0.08999999999999997,0.0417
2018-09-25,NH-01,0.81,0.8339
2018-09-25,NJ-02,0.95,0.9746
2018-09-25,NJ-03,0.51,0.68
2018-09-25,NJ-07,0.67,0.5963
2018-09-25,NJ-11,0.78,0.7599
2018-09-25,NJ-S1,0.79,0.9256
2018-09-25,NM-02,0.6,0.3406
2018-09-25,NM-S1,0.88,0.9917
2018-09-25,NV-03,0.83,0.7232
2018-09-25,NV-04,0.91,0.8731
2018-09-25,NV-S1,0.6,0.5348
2018-09-25,NY-01,0.2,0.1292
2018-09-25,NY-09,0.99,1
