date,race,method,prob,winner,correct
2018-09-19,OH-12,market,0.38,FALSE,TRUE
2018-09-19,OH-S1,model,0.9594,TRUE,TRUE
2018-09-19,OH-S1,market,0.85,TRUE,TRUE
2018-09-19,PA-01,model,0.2569,FALSE,TRUE
2018-09-19,PA-01,market,0.4,FALSE,TRUE
2018-09-19,PA-06,model,0.9872,TRUE,TRUE
2018-09-19,PA-06,market,0.95,TRUE,TRUE
2018-09-19,PA-09,model,0.0076,FALSE,TRUE
2018-09-19,PA-09,market,0.03,FALSE,TRUE
2018-09-19,PA-15,model,1e-4,FALSE,TRUE
2018-09-19,PA-15,market,0.08,FALSE,TRUE
2018-09-19,PA-17,model,0.9812,TRUE,TRUE
2018-09-19,PA-17,market,0.87,TRUE,TRUE
2018-09-19,PA-S1,model,0.9603,TRUE,TRUE
2018-09-19,PA-S1,market,0.89,TRUE,TRUE
2018-09-19,PA-S1,market,0.87,TRUE,TRUE
2018-09-19,SC-04,model,3e-4,FALSE,TRUE
2018-09-19,SC-04,market,0.09,FALSE,TRUE
2018-09-19,TN-S1,model,0.4026,FALSE,TRUE
2018-09-19,TN-S1,market,0.46,FALSE,TRUE
2018-09-19,TX-05,model,6e-4,FALSE,TRUE
2018-09-19,TX-05,market,0.06,FALSE,TRUE
2018-09-19,TX-06,model,0.0753,FALSE,TRUE
2018-09-19,TX-06,market,0.1,FALSE,TRUE
2018-09-19,TX-07,model,0.4751,TRUE,FALSE
2018-09-19,TX-07,market,0.51,TRUE,TRUE
2018-09-19,TX-21,model,0.2023,FALSE,TRUE
2018-09-19,TX-21,market,0.19,FALSE,TRUE
2018-09-19,TX-23,model,0.5101,FALSE,FALSE
2018-09-19,TX-23,market,0.41000000000000003,FALSE,TRUE
2018-09-19,TX-29,model,1,TRUE,TRUE
2018-09-19,TX-29,market,0.98,TRUE,TRUE
2018-09-19,TX-32,model,0.1275,TRUE,FALSE
2018-09-19,TX-32,market,0.4,TRUE,FALSE
2018-09-19,TX-S1,model,0.3241,FALSE,TRUE
2018-09-19,TX-S1,market,0.33999999999999997,FALSE,TRUE
2018-09-19,VA-02,model,0.3629,TRUE,FALSE
2018-09-19,VA-02,market,0.46,TRUE,FALSE
2018-09-19,VA-06,model,0.0035,FALSE,TRUE
2018-09-19,VA-06,market,0.07,FALSE,TRUE
2018-09-19,VA-07,model,0.3212,TRUE,FALSE
2018-09-19,VA-07,market,0.44999999999999996,TRUE,FALSE
2018-09-19,VA-10,model,0.7809,TRUE,TRUE
2018-09-19,VA-10,market,0.83,TRUE,TRUE
2018-09-19,VA-S1,model,0.9866,TRUE,TRUE
2018-09-19,VA-S1,market,0.94,TRUE,TRUE
2018-09-19,VT-S1,model,0.9999,TRUE,TRUE
2018-09-19,VT-S1,market,0.97,TRUE,TRUE
2018-09-19,WA-08,model,0.5503,TRUE,TRUE
2018-09-19,WA-08,market,0.6,TRUE,TRUE
2018-09-19,WI-01,model,0.2221,FALSE,TRUE
2018-09-19,WI-01,market,0.31,FALSE,TRUE
2018-09-19,WI-S1,model,0.971,TRUE,TRUE
2018-09-19,WI-S1,market,0.15000000000000002,TRUE,FALSE
2018-09-19,WV-03,model,0.0649,FALSE,TRUE
2018-09-19,WV-03,market,0.34,FALSE,TRUE
2018-09-19,WV-S1,model,0.8858,TRUE,TRUE
2018-09-19,WV-S1,market,0.77,TRUE,TRUE
2018-09-20,AZ-02,model,0.9334,TRUE,TRUE
2018-09-20,AZ-02,market,0.83,TRUE,TRUE
2018-09-20,AZ-S1,model,0.6984,TRUE,TRUE
2018-09-20,AZ-S1,market,0.54,TRUE,TRUE
2018-09-20,CA-10,model,0.6905,TRUE,TRUE
2018-09-20,CA-10,market,0.6799999999999999,TRUE,TRUE
2018-09-20,CA-12,model,1,TRUE,TRUE
2018-09-20,CA-12,market,0.96,TRUE,TRUE
2018-09-20,CA-21,model,0.3708,NA,NA
2018-09-20,CA-21,market,0.32999999999999996,NA,NA
2018-09-20,CA-22,model,0.0576,FALSE,TRUE
2018-09-20,CA-22,market,0.22999999999999998,FALSE,TRUE
2018-09-20,CA-25,model,0.6986,TRUE,TRUE
2018-09-20,CA-25,market,0.61,TRUE,TRUE
2018-09-20,CA-39,model,0.3528,TRUE,FALSE
2018-09-20,CA-39,market,0.47,TRUE,FALSE
2018-09-20,CA-45,model,0.5876,TRUE,TRUE
2018-09-20,CA-45,market,0.49,TRUE,FALSE
2018-09-20,CA-45,market,0.48,TRUE,FALSE
2018-09-20,CA-48,model,0.6518,TRUE,TRUE
2018-09-20,CA-48,market,0.65,TRUE,TRUE
2018-09-20,CA-49,model,0.832,TRUE,TRUE
2018-09-20,CA-49,market,0.83,TRUE,TRUE
2018-09-20,CA-50,model,0.1677,FALSE,TRUE
2018-09-20,CA-50,market,0.4,FALSE,TRUE
2018-09-20,CA-S1,model,1,TRUE,TRUE
2018-09-20,CA-S1,market,0.89,TRUE,TRUE
2018-09-20,CO-05,model,0.0206,FALSE,TRUE
2018-09-20,CO-05,market,0.06000000000000005,FALSE,TRUE
2018-09-20,CO-06,model,0.8157,TRUE,TRUE
2018-09-20,CO-06,market,0.81,TRUE,TRUE
2018-09-20,CT-05,model,0.9762,TRUE,TRUE
2018-09-20,CT-05,market,0.91,TRUE,TRUE
2018-09-20,FL-15,model,0.3413,FALSE,TRUE
2018-09-20,FL-15,market,0.31,FALSE,TRUE
2018-09-20,FL-17,model,0.003,FALSE,TRUE
2018-09-20,FL-17,market,0.01,FALSE,TRUE
2018-09-20,FL-26,model,0.4473,TRUE,FALSE
2018-09-20,FL-26,market,0.39,TRUE,FALSE
2018-09-20,FL-27,model,0.8473,TRUE,TRUE
2018-09-20,FL-27,market,0.74,TRUE,TRUE
2018-09-20,FL-S1,model,0.5787,FALSE,FALSE
2018-09-20,FL-S1,market,0.51,FALSE,FALSE
2018-09-20,IA-01,model,0.9742,TRUE,TRUE
2018-09-20,IA-01,market,0.81,TRUE,TRUE
2018-09-20,IA-03,model,0.4576,TRUE,FALSE
2018-09-20,IA-03,market,0.48,TRUE,FALSE
2018-09-20,IL-06,model,0.3326,TRUE,FALSE
2018-09-20,IL-06,market,0.53,TRUE,TRUE
2018-09-20,IL-12,model,0.4391,FALSE,TRUE
2018-09-20,IL-12,market,0.49,FALSE,TRUE
2018-09-20,IL-13,model,0.3272,FALSE,TRUE
2018-09-20,IL-13,market,0.4,FALSE,TRUE
2018-09-20,IN-S1,model,0.7657,FALSE,FALSE
2018-09-20,IN-S1,market,0.58,FALSE,FALSE
2018-09-20,KS-02,model,0.5111,FALSE,FALSE
2018-09-20,KS-02,market,0.5,FALSE,TRUE
2018-09-20,KS-03,model,0.2824,TRUE,FALSE
2018-09-20,KS-03,market,0.44999999999999996,TRUE,FALSE
2018-09-20,MA-S1,model,0.9994,TRUE,TRUE
2018-09-20,MA-S1,market,0.95,TRUE,TRUE
2018-09-20,MD-06,model,0.9926,TRUE,TRUE
2018-09-20,MD-06,market,0.97,TRUE,TRUE
2018-09-20,ME-S1,model,0,TRUE,FALSE
2018-09-20,ME-S1,market,0.020000000000000018,TRUE,FALSE
2018-09-20,MI-08,model,0.4493,TRUE,FALSE
2018-09-20,MI-08,market,0.42,TRUE,FALSE
2018-09-20,MI-11,model,0.7123,TRUE,TRUE
2018-09-20,MI-11,market,0.66,TRUE,TRUE
2018-09-20,MI-S1,model,0.9921,TRUE,TRUE
2018-09-20,MI-S1,market,0.86,TRUE,TRUE
2018-09-20,MN-01,model,0.3598,FALSE,TRUE
2018-09-20,MN-01,market,0.48,FALSE,TRUE
2018-09-20,MN-02,model,0.8251,TRUE,TRUE
2018-09-20,MN-02,market,0.29,TRUE,FALSE
2018-09-20,MN-03,model,0.8486,TRUE,TRUE
2018-09-20,MN-03,market,0.78,TRUE,TRUE
2018-09-20,MN-08,model,0.4723,FALSE,TRUE
2018-09-20,MN-08,market,0.53,FALSE,FALSE
2018-09-20,MN-S1,model,0.9986,TRUE,TRUE
2018-09-20,MN-S1,market,0.8,TRUE,TRUE
2018-09-20,MO-S1,model,0.627,FALSE,FALSE
2018-09-20,MO-S1,market,0.52,FALSE,FALSE
2018-09-20,MS-03,model,0.0052,FALSE,TRUE
2018-09-20,MS-03,market,0.1,FALSE,TRUE
2018-09-20,MS-S2,model,0.1534,FALSE,TRUE
2018-09-20,MS-S2,market,0.15,FALSE,TRUE
2018-09-20,MT-S1,model,0.868,TRUE,TRUE
2018-09-20,MT-S1,market,0.68,TRUE,TRUE
2018-09-20,NC-09,model,0.6479,NA,NA
2018-09-20,NC-09,market,0.73,NA,NA
2018-09-20,NC-13,model,0.4941,FALSE,TRUE
2018-09-20,NC-13,market,0.45,FALSE,TRUE
2018-09-20,ND-S1,model,0.5776,FALSE,FALSE
2018-09-20,ND-S1,market,0.41,FALSE,TRUE
2018-09-20,NE-02,model,0.5977,FALSE,FALSE
2018-09-20,NE-02,market,0.49,FALSE,TRUE
2018-09-20,NE-S1,model,0.0429,FALSE,TRUE
2018-09-20,NE-S1,market,0.06000000000000005,FALSE,TRUE
2018-09-20,NH-01,model,0.8381,TRUE,TRUE
2018-09-20,NH-01,market,0.82,TRUE,TRUE
2018-09-20,NJ-02,model,0.9739,TRUE,TRUE
2018-09-20,NJ-02,market,0.94,TRUE,TRUE
2018-09-20,NJ-03,model,0.4407,TRUE,FALSE
2018-09-20,NJ-03,market,0.53,TRUE,TRUE
2018-09-20,NJ-07,model,0.6709,TRUE,TRUE
2018-09-20,NJ-07,market,0.66,TRUE,TRUE
2018-09-20,NJ-11,model,0.7642,TRUE,TRUE
2018-09-20,NJ-11,market,0.78,TRUE,TRUE
2018-09-20,NJ-S1,model,0.9288,TRUE,TRUE
2018-09-20,NJ-S1,market,0.77,TRUE,TRUE
2018-09-20,NM-S1,model,0.9927,TRUE,TRUE
2018-09-20,NM-S1,market,0.88,TRUE,TRUE
2018-09-20,NV-03,model,0.7239,TRUE,TRUE
2018-09-20,NV-03,market,0.79,TRUE,TRUE
2018-09-20,NV-04,model,0.8729,TRUE,TRUE
2018-09-20,NV-04,market,0.79,TRUE,TRUE
2018-09-20,NV-S1,model,0.5448,TRUE,TRUE
2018-09-20,NV-S1,market,0.61,TRUE,TRUE
2018-09-20,NY-01,model,0.1129,FALSE,TRUE
2018-09-20,NY-01,market,0.18,FALSE,TRUE
2018-09-20,NY-09,model,1,TRUE,TRUE
2018-09-20,NY-09,market,0.99,TRUE,TRUE
2018-09-20,NY-14,model,1,TRUE,TRUE
2018-09-20,NY-14,market,0.92,TRUE,TRUE
2018-09-20,NY-19,model,0.5319,TRUE,TRUE
2018-09-20,NY-19,market,0.56,TRUE,TRUE
2018-09-20,NY-22,model,0.6828,TRUE,TRUE
2018-09-20,NY-22,market,0.67,TRUE,TRUE
2018-09-20,OH-01,model,0.6039,FALSE,FALSE
2018-09-20,OH-01,market,0.43999999999999995,FALSE,TRUE
2018-09-20,OH-12,model,0.3214,FALSE,TRUE
2018-09-20,OH-12,market,0.38,FALSE,TRUE
2018-09-20,OH-S1,model,0.9594,TRUE,TRUE
2018-09-20,OH-S1,market,0.88,TRUE,TRUE
2018-09-20,PA-01,model,0.2584,FALSE,TRUE
2018-09-20,PA-01,market,0.4,FALSE,TRUE
2018-09-20,PA-06,model,0.986,TRUE,TRUE
2018-09-20,PA-06,market,0.95,TRUE,TRUE
2018-09-20,PA-09,model,0.0074,FALSE,TRUE
2018-09-20,PA-09,market,0.03,FALSE,TRUE
2018-09-20,PA-15,model,0,FALSE,TRUE
2018-09-20,PA-15,market,0.08,FALSE,TRUE
2018-09-20,PA-17,model,0.983,TRUE,TRUE
2018-09-20,PA-17,market,0.87,TRUE,TRUE
2018-09-20,PA-S1,model,0.9631,TRUE,TRUE
2018-09-20,PA-S1,market,0.89,TRUE,TRUE
2018-09-20,PA-S1,market,0.88,TRUE,TRUE
2018-09-20,SC-04,model,2e-4,FALSE,TRUE
2018-09-20,SC-04,market,0.09,FALSE,TRUE
2018-09-20,TN-S1,model,0.4148,FALSE,TRUE
2018-09-20,TN-S1,market,0.5,FALSE,TRUE
2018-09-20,TX-05,model,8e-4,FALSE,TRUE
2018-09-20,TX-05,market,0.06,FALSE,TRUE
2018-09-20,TX-06,model,0.0748,FALSE,TRUE
2018-09-20,TX-06,market,0.1,FALSE,TRUE
2018-09-20,TX-07,model,0.4731,TRUE,FALSE
2018-09-20,TX-07,market,0.49,TRUE,FALSE
2018-09-20,TX-21,model,0.2066,FALSE,TRUE
2018-09-20,TX-21,market,0.16,FALSE,TRUE
2018-09-20,TX-23,model,0.5044,FALSE,FALSE
2018-09-20,TX-23,market,0.41000000000000003,FALSE,TRUE
2018-09-20,TX-29,model,0.9999,TRUE,TRUE
2018-09-20,TX-29,market,0.98,TRUE,TRUE
2018-09-20,TX-32,model,0.1282,TRUE,FALSE
2018-09-20,TX-32,market,0.32999999999999996,TRUE,FALSE
2018-09-20,TX-S1,model,0.3329,FALSE,TRUE
2018-09-20,TX-S1,market,0.37,FALSE,TRUE
2018-09-20,VA-02,model,0.3595,TRUE,FALSE
2018-09-20,VA-02,market,0.51,TRUE,TRUE
2018-09-20,VA-06,model,0.0034,FALSE,TRUE
2018-09-20,VA-06,market,0.07,FALSE,TRUE
2018-09-20,VA-07,model,0.3151,TRUE,FALSE
2018-09-20,VA-07,market,0.44999999999999996,TRUE,FALSE
2018-09-20,VA-10,model,0.7819,TRUE,TRUE
2018-09-20,VA-10,market,0.84,TRUE,TRUE
2018-09-20,VA-S1,model,0.9857,TRUE,TRUE
2018-09-20,VA-S1,market,0.94,TRUE,TRUE
2018-09-20,VT-S1,model,1,TRUE,TRUE
2018-09-20,VT-S1,market,0.97,TRUE,TRUE
2018-09-20,WA-08,model,0.5479,TRUE,TRUE
2018-09-20,WA-08,market,0.71,TRUE,TRUE
2018-09-20,WI-01,model,0.215,FALSE,TRUE
2018-09-20,WI-01,market,0.36,FALSE,TRUE
2018-09-20,WI-S1,model,0.971,TRUE,TRUE
2018-09-20,WI-S1,market,0.15000000000000002,TRUE,FALSE
2018-09-20,WV-03,model,0.065,FALSE,TRUE
2018-09-20,WV-03,market,0.3,FALSE,TRUE
2018-09-20,WV-S1,model,0.8873,TRUE,TRUE
2018-09-20,WV-S1,market,0.77,TRUE,TRUE
2018-09-21,AZ-02,model,0.9309,TRUE,TRUE
2018-09-21,AZ-02,market,0.83,TRUE,TRUE
2018-09-21,AZ-S1,model,0.6993,TRUE,TRUE
2018-09-21,AZ-S1,market,0.56,TRUE,TRUE
2018-09-21,CA-10,model,0.6906,TRUE,TRUE
2018-09-21,CA-10,market,0.6799999999999999,TRUE,TRUE
2018-09-21,CA-12,model,1,TRUE,TRUE
2018-09-21,CA-12,market,0.95,TRUE,TRUE
2018-09-21,CA-21,model,0.3677,NA,NA
2018-09-21,CA-21,market,0.32999999999999996,NA,NA
2018-09-21,CA-22,model,0.055,FALSE,TRUE
2018-09-21,CA-22,market,0.15000000000000002,FALSE,TRUE
2018-09-21,CA-25,model,0.6927,TRUE,TRUE
2018-09-21,CA-25,market,0.6599999999999999,TRUE,TRUE
2018-09-21,CA-39,model,0.3501,TRUE,FALSE
2018-09-21,CA-39,market,0.45,TRUE,FALSE
2018-09-21,CA-45,model,0.6472,TRUE,TRUE
2018-09-21,CA-45,market,0.53,TRUE,TRUE
2018-09-21,CA-45,market,0.48,TRUE,FALSE
2018-09-21,CA-48,model,0.645,TRUE,TRUE
2018-09-21,CA-48,market,0.65,TRUE,TRUE
2018-09-21,CA-49,model,0.9077,TRUE,TRUE
2018-09-21,CA-49,market,0.8,TRUE,TRUE
2018-09-21,CA-50,model,0.1687,FALSE,TRUE
2018-09-21,CA-50,market,0.4,FALSE,TRUE
2018-09-21,CA-S1,model,1,TRUE,TRUE
2018-09-21,CA-S1,market,0.86,TRUE,TRUE
2018-09-21,CO-05,model,0.0214,FALSE,TRUE
2018-09-21,CO-05,market,0.06000000000000005,FALSE,TRUE
2018-09-21,CO-06,model,0.8207,TRUE,TRUE
2018-09-21,CO-06,market,0.81,TRUE,TRUE
2018-09-21,CT-05,model,0.9769,TRUE,TRUE
2018-09-21,CT-05,market,0.95,TRUE,TRUE
2018-09-21,FL-15,model,0.3396,FALSE,TRUE
2018-09-21,FL-15,market,0.31,FALSE,TRUE
2018-09-21,FL-17,model,0.0026,FALSE,TRUE
2018-09-21,FL-17,market,0.01,FALSE,TRUE
2018-09-21,FL-26,model,0.4718,TRUE,FALSE
2018-09-21,FL-26,market,0.43999999999999995,TRUE,FALSE
2018-09-21,FL-27,model,0.8482,TRUE,TRUE
2018-09-21,FL-27,market,0.7,TRUE,TRUE
2018-09-21,FL-S1,model,0.5744,FALSE,FALSE
2018-09-21,FL-S1,market,0.44,FALSE,TRUE
2018-09-21,IA-01,model,0.9728,TRUE,TRUE
2018-09-21,IA-01,market,0.8,TRUE,TRUE
2018-09-21,IA-03,model,0.4606,TRUE,FALSE
2018-09-21,IA-03,market,0.48,TRUE,FALSE
2018-09-21,IL-06,model,0.3247,TRUE,FALSE
2018-09-21,IL-06,market,0.54,TRUE,TRUE
2018-09-21,IL-12,model,0.4348,FALSE,TRUE
2018-09-21,IL-12,market,0.48,FALSE,TRUE
2018-09-21,IL-13,model,0.3307,FALSE,TRUE
2018-09-21,IL-13,market,0.47,FALSE,TRUE
2018-09-21,IN-S1,model,0.7631,FALSE,FALSE
2018-09-21,IN-S1,market,0.53,FALSE,FALSE
2018-09-21,KS-02,model,0.5038,FALSE,FALSE
2018-09-21,KS-02,market,0.51,FALSE,FALSE
2018-09-21,KS-03,model,0.498,TRUE,FALSE
2018-09-21,KS-03,market,0.72,TRUE,TRUE
2018-09-21,MA-S1,model,0.9991,TRUE,TRUE
2018-09-21,MA-S1,market,0.97,TRUE,TRUE
2018-09-21,MD-06,model,0.9936,TRUE,TRUE
2018-09-21,MD-06,market,0.97,TRUE,TRUE
2018-09-21,ME-S1,model,0,TRUE,FALSE
2018-09-21,ME-S1,market,0.020000000000000018,TRUE,FALSE
2018-09-21,MI-08,model,0.4541,TRUE,FALSE
2018-09-21,MI-08,market,0.42,TRUE,FALSE
2018-09-21,MI-11,model,0.7151,TRUE,TRUE
2018-09-21,MI-11,market,0.68,TRUE,TRUE
2018-09-21,MI-S1,model,0.991,TRUE,TRUE
2018-09-21,MI-S1,market,0.89,TRUE,TRUE
2018-09-21,MN-01,model,0.3612,FALSE,TRUE
2018-09-21,MN-01,market,0.48,FALSE,TRUE
2018-09-21,MN-02,model,0.7613,TRUE,TRUE
2018-09-21,MN-02,market,0.29,TRUE,FALSE
2018-09-21,MN-03,model,0.8462,TRUE,TRUE
2018-09-21,MN-03,market,0.78,TRUE,TRUE
2018-09-21,MN-08,model,0.4604,FALSE,TRUE
2018-09-21,MN-08,market,0.51,FALSE,FALSE
2018-09-21,MN-S1,model,0.9985,TRUE,TRUE
2018-09-21,MN-S1,market,0.84,TRUE,TRUE
2018-09-21,MO-S1,model,0.6243,FALSE,FALSE
2018-09-21,MO-S1,market,0.5700000000000001,FALSE,FALSE
2018-09-21,MS-03,model,0.0056,FALSE,TRUE
2018-09-21,MS-03,market,0.1,FALSE,TRUE
2018-09-21,MS-S2,model,0.1518,FALSE,TRUE
2018-09-21,MS-S2,market,0.15,FALSE,TRUE
2018-09-21,MT-S1,model,0.8649,TRUE,TRUE
2018-09-21,MT-S1,market,0.68,TRUE,TRUE
2018-09-21,NC-09,model,0.6474,NA,NA
2018-09-21,NC-09,market,0.73,NA,NA
2018-09-21,NC-13,model,0.4975,FALSE,TRUE
2018-09-21,NC-13,market,0.45,FALSE,TRUE
2018-09-21,ND-S1,model,0.5713,FALSE,FALSE
2018-09-21,ND-S1,market,0.39,FALSE,TRUE
2018-09-21,NE-02,model,0.6035,FALSE,FALSE
2018-09-21,NE-02,market,0.51,FALSE,FALSE
2018-09-21,NE-S1,model,0.0422,FALSE,TRUE
2018-09-21,NE-S1,market,0.08999999999999997,FALSE,TRUE
2018-09-21,NH-01,model,0.8365,TRUE,TRUE
2018-09-21,NH-01,market,0.82,TRUE,TRUE
2018-09-21,NJ-02,model,0.9744,TRUE,TRUE
2018-09-21,NJ-02,market,0.94,TRUE,TRUE
2018-09-21,NJ-03,model,0.44,TRUE,FALSE
2018-09-21,NJ-03,market,0.53,TRUE,TRUE
2018-09-21,NJ-07,model,0.6076,TRUE,TRUE
2018-09-21,NJ-07,market,0.67,TRUE,TRUE
2018-09-21,NJ-11,model,0.7655,TRUE,TRUE
2018-09-21,NJ-11,market,0.8,TRUE,TRUE
2018-09-21,NJ-S1,model,0.928,TRUE,TRUE
2018-09-21,NJ-S1,market,0.78,TRUE,TRUE
2018-09-21,NM-S1,model,0.9922,TRUE,TRUE
2018-09-21,NM-S1,market,0.92,TRUE,TRUE
2018-09-21,NV-03,model,0.7252,TRUE,TRUE
2018-09-21,NV-03,market,0.79,TRUE,TRUE
2018-09-21,NV-04,model,0.8735,TRUE,TRUE
2018-09-21,NV-04,market,0.79,TRUE,TRUE
2018-09-21,NV-S1,model,0.5387,TRUE,TRUE
2018-09-21,NV-S1,market,0.65,TRUE,TRUE
2018-09-21,NY-01,model,0.1297,FALSE,TRUE
2018-09-21,NY-01,market,0.19,FALSE,TRUE
2018-09-21,NY-09,model,1,TRUE,TRUE
2018-09-21,NY-09,market,0.99,TRUE,TRUE
2018-09-21,NY-14,model,1,TRUE,TRUE
2018-09-21,NY-14,market,0.92,TRUE,TRUE
2018-09-21,NY-19,model,0.5243,TRUE,TRUE
2018-09-21,NY-19,market,0.56,TRUE,TRUE
2018-09-21,NY-22,model,0.6802,TRUE,TRUE
2018-09-21,NY-22,market,0.67,TRUE,TRUE
2018-09-21,OH-01,model,0.6081,FALSE,FALSE
2018-09-21,OH-01,market,0.43999999999999995,FALSE,TRUE
2018-09-21,OH-12,model,0.3243,FALSE,TRUE
2018-09-21,OH-12,market,0.38,FALSE,TRUE
2018-09-21,OH-S1,model,0.9618,TRUE,TRUE
2018-09-21,OH-S1,market,0.86,TRUE,TRUE
2018-09-21,PA-01,model,0.2591,FALSE,TRUE
2018-09-21,PA-01,market,0.4,FALSE,TRUE
2018-09-21,PA-06,model,0.9876,TRUE,TRUE
2018-09-21,PA-06,market,0.95,TRUE,TRUE
2018-09-21,PA-09,model,0.0079,FALSE,TRUE
2018-09-21,PA-09,market,0.03,FALSE,TRUE
2018-09-21,PA-15,model,0,FALSE,TRUE
2018-09-21,PA-15,market,0.08,FALSE,TRUE
2018-09-21,PA-17,model,0.9817,TRUE,TRUE
2018-09-21,PA-17,market,0.88,TRUE,TRUE
2018-09-21,PA-S1,model,0.9682,TRUE,TRUE
2018-09-21,PA-S1,market,0.93,TRUE,TRUE
2018-09-21,PA-S1,market,0.89,TRUE,TRUE
2018-09-21,SC-04,model,2e-4,FALSE,TRUE
2018-09-21,SC-04,market,0.02,FALSE,TRUE
2018-09-21,TN-S1,model,0.4029,FALSE,TRUE
2018-09-21,TN-S1,market,0.45,FALSE,TRUE
2018-09-21,TX-05,model,6e-4,FALSE,TRUE
2018-09-21,TX-05,market,0.06,FALSE,TRUE
2018-09-21,TX-06,model,0.0727,FALSE,TRUE
2018-09-21,TX-06,market,0.1,FALSE,TRUE
2018-09-21,TX-07,model,0.472,TRUE,FALSE
2018-09-21,TX-07,market,0.54,TRUE,TRUE
2018-09-21,TX-21,model,0.2052,FALSE,TRUE
2018-09-21,TX-21,market,0.16,FALSE,TRUE
2018-09-21,TX-23,model,0.4968,FALSE,TRUE
2018-09-21,TX-23,market,0.28,FALSE,TRUE
2018-09-21,TX-29,model,0.9999,TRUE,TRUE
2018-09-21,TX-29,market,0.98,TRUE,TRUE
2018-09-21,TX-32,model,0.1757,TRUE,FALSE
2018-09-21,TX-32,market,0.32999999999999996,TRUE,FALSE
2018-09-21,TX-S1,model,0.3125,FALSE,TRUE
2018-09-21,TX-S1,market,0.35,FALSE,TRUE
2018-09-21,VA-02,model,0.3609,TRUE,FALSE
2018-09-21,VA-02,market,0.51,TRUE,TRUE
2018-09-21,VA-06,model,0.0031,FALSE,TRUE
2018-09-21,VA-06,market,0.07,FALSE,TRUE
2018-09-21,VA-07,model,0.3104,TRUE,FALSE
2018-09-21,VA-07,market,0.44999999999999996,TRUE,FALSE
2018-09-21,VA-10,model,0.7821,TRUE,TRUE
2018-09-21,VA-10,market,0.84,TRUE,TRUE
2018-09-21,VA-S1,model,0.9847,TRUE,TRUE
2018-09-21,VA-S1,market,0.95,TRUE,TRUE
2018-09-21,VT-S1,model,0.9999,TRUE,TRUE
2018-09-21,VT-S1,market,0.98,TRUE,TRUE
2018-09-21,WA-08,model,0.5493,TRUE,TRUE
2018-09-21,WA-08,market,0.71,TRUE,TRUE
2018-09-21,WI-01,model,0.2112,FALSE,TRUE
2018-09-21,WI-01,market,0.36,FALSE,TRUE
2018-09-21,WI-S1,model,0.9705,TRUE,TRUE
2018-09-21,WI-S1,market,0.17000000000000004,TRUE,FALSE
2018-09-21,WV-03,model,0.1026,FALSE,TRUE
2018-09-21,WV-03,market,0.4,FALSE,TRUE
2018-09-21,WV-S1,model,0.8889,TRUE,TRUE
2018-09-21,WV-S1,market,0.76,TRUE,TRUE
2018-09-22,AZ-02,model,0.9333,TRUE,TRUE
2018-09-22,AZ-02,market,0.83,TRUE,TRUE
2018-09-22,AZ-S1,model,0.7009,TRUE,TRUE
2018-09-22,AZ-S1,market,0.56,TRUE,TRUE
2018-09-22,CA-10,model,0.6866,TRUE,TRUE
2018-09-22,CA-10,market,0.6799999999999999,TRUE,TRUE
2018-09-22,CA-12,model,1,TRUE,TRUE
2018-09-22,CA-12,market,0.95,TRUE,TRUE
2018-09-22,CA-21,model,0.3659,NA,NA
2018-09-22,CA-21,market,0.26,NA,NA
2018-09-22,CA-22,model,0.0563,FALSE,TRUE
2018-09-22,CA-22,market,0.24,FALSE,TRUE
2018-09-22,CA-25,model,0.6972,TRUE,TRUE
2018-09-22,CA-25,market,0.6599999999999999,TRUE,TRUE
2018-09-22,CA-39,model,0.3589,TRUE,FALSE
2018-09-22,CA-39,market,0.45,TRUE,FALSE
2018-09-22,CA-45,model,0.6854,TRUE,TRUE
2018-09-22,CA-45,market,0.6,TRUE,TRUE
2018-09-22,CA-45,market,0.64,TRUE,TRUE
2018-09-22,CA-48,model,0.6443,TRUE,TRUE
2018-09-22,CA-48,market,0.65,TRUE,TRUE
2018-09-22,CA-49,model,0.9191,TRUE,TRUE
2018-09-22,CA-49,market,0.82,TRUE,TRUE
2018-09-22,CA-50,model,0.1714,FALSE,TRUE
2018-09-22,CA-50,market,0.37,FALSE,TRUE
2018-09-22,CA-S1,model,1,TRUE,TRUE
2018-09-22,CA-S1,market,0.91,TRUE,TRUE
2018-09-22,CO-05,model,0.0217,FALSE,TRUE
2018-09-22,CO-05,market,0.030000000000000027,FALSE,TRUE
2018-09-22,CO-06,model,0.8196,TRUE,TRUE
2018-09-22,CO-06,market,0.8,TRUE,TRUE
2018-09-22,CT-05,model,0.9764,TRUE,TRUE
2018-09-22,CT-05,market,0.95,TRUE,TRUE
2018-09-22,FL-15,model,0.3404,FALSE,TRUE
2018-09-22,FL-15,market,0.3,FALSE,TRUE
2018-09-22,FL-17,model,0.0033,FALSE,TRUE
2018-09-22,FL-17,market,0.04,FALSE,TRUE
2018-09-22,FL-26,model,0.4666,TRUE,FALSE
2018-09-22,FL-26,market,0.44999999999999996,TRUE,FALSE
2018-09-22,FL-27,model,0.8497,TRUE,TRUE
2018-09-22,FL-27,market,0.78,TRUE,TRUE
2018-09-22,FL-S1,model,0.5749,FALSE,FALSE
2018-09-22,FL-S1,market,0.47,FALSE,TRUE
2018-09-22,IA-01,model,0.9726,TRUE,TRUE
2018-09-22,IA-01,market,0.81,TRUE,TRUE
