date,mid,race,party,open,low,high,close,vol
2018-02-01,4015,MD-06,R,0.12,0.12,0.12,0.12,0
2018-02-02,4015,MD-06,R,0.12,0.08,0.12,0.08,1
2018-02-03,4015,MD-06,R,0.08,0.08,0.08,0.08,0
2018-02-04,4015,MD-06,R,0.08,0.08,0.08,0.08,0
2018-02-05,4015,MD-06,R,0.08,0.08,0.08,0.08,0
2018-02-06,4015,MD-06,R,0.08,0.08,0.09,0.09,28
2018-02-07,4015,MD-06,R,0.09,0.09,0.09,0.09,0
2018-02-08,4015,MD-06,R,0.09,0.09,0.09,0.09,0
2018-02-09,4015,MD-06,R,0.09,0.09,0.09,0.09,0
2018-02-10,4015,MD-06,R,0.09,0.09,0.09,0.09,0
2018-02-11,4015,MD-06,R,0.09,0.09,0.09,0.09,0
2018-02-12,4015,MD-06,R,0.09,0.09,0.09,0.09,0
2018-02-13,4015,MD-06,R,0.09,0.09,0.09,0.09,0
