date,race,method,prob,pred,winner,hit,brier
2018-10-04,PA-17,model,0.8736,TRUE,TRUE,TRUE,0.016
2018-10-04,PA-S1,market,0.91,TRUE,TRUE,TRUE,0.0081
2018-10-04,PA-S1,model,0.973,TRUE,TRUE,TRUE,7e-4
2018-10-04,SC-04,market,0.09,FALSE,FALSE,TRUE,0.0081
2018-10-04,SC-04,model,2e-4,FALSE,FALSE,TRUE,0
2018-10-04,TN-S1,market,0.39,FALSE,FALSE,TRUE,0.1521
2018-10-04,TN-S1,model,0.3336,FALSE,FALSE,TRUE,0.1113
2018-10-04,TX-05,market,0.12,FALSE,FALSE,TRUE,0.0144
2018-10-04,TX-05,model,5e-4,FALSE,FALSE,TRUE,0
2018-10-04,TX-06,market,0.09,FALSE,FALSE,TRUE,0.0081
2018-10-04,TX-06,model,0.0488,FALSE,FALSE,TRUE,0.0024
2018-10-04,TX-07,market,0.48,FALSE,TRUE,FALSE,0.2704
2018-10-04,TX-07,model,0.4372,FALSE,TRUE,FALSE,0.3167
2018-10-04,TX-21,market,0.14,FALSE,FALSE,TRUE,0.0196
2018-10-04,TX-21,model,0.119,FALSE,FALSE,TRUE,0.0142
2018-10-04,TX-23,market,0.35,FALSE,FALSE,TRUE,0.1225
2018-10-04,TX-23,model,0.4468,FALSE,FALSE,TRUE,0.1996
2018-10-04,TX-29,market,0.87,TRUE,TRUE,TRUE,0.0169
2018-10-04,TX-29,model,0.9999,TRUE,TRUE,TRUE,0
2018-10-04,TX-32,market,0.38,FALSE,TRUE,FALSE,0.3844
2018-10-04,TX-32,model,0.2923,FALSE,TRUE,FALSE,0.5008
2018-10-04,TX-S1,market,0.31999999999999995,FALSE,FALSE,TRUE,0.1024
2018-10-04,TX-S1,model,0.276,FALSE,FALSE,TRUE,0.0762
2018-10-04,VA-02,market,0.34,FALSE,TRUE,FALSE,0.4356
2018-10-04,VA-02,model,0.2197,FALSE,TRUE,FALSE,0.6089
2018-10-04,VA-06,market,0.19,FALSE,FALSE,TRUE,0.0361
2018-10-04,VA-06,model,0.0021,FALSE,FALSE,TRUE,0
2018-10-04,VA-07,market,0.49,FALSE,TRUE,FALSE,0.2601
2018-10-04,VA-07,model,0.3186,FALSE,TRUE,FALSE,0.4643
2018-10-04,VA-10,market,0.86,TRUE,TRUE,TRUE,0.0196
2018-10-04,VA-10,model,0.7698,TRUE,TRUE,TRUE,0.053
2018-10-04,VA-S1,market,0.89,TRUE,TRUE,TRUE,0.0121
2018-10-04,VA-S1,model,0.9819,TRUE,TRUE,TRUE,3e-4
2018-10-04,VT-S1,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-04,VT-S1,model,1,TRUE,TRUE,TRUE,0
2018-10-04,WA-08,market,0.57,TRUE,TRUE,TRUE,0.1849
2018-10-04,WA-08,model,0.5341,TRUE,TRUE,TRUE,0.2171
2018-10-04,WI-01,market,0.28,FALSE,FALSE,TRUE,0.0784
2018-10-04,WI-01,model,0.1747,FALSE,FALSE,TRUE,0.0305
2018-10-04,WI-S1,market,0.84,TRUE,TRUE,TRUE,0.0256
2018-10-04,WI-S1,model,0.9678,TRUE,TRUE,TRUE,0.001
2018-10-04,WV-03,market,0.35,FALSE,FALSE,TRUE,0.1225
2018-10-04,WV-03,model,0.0842,FALSE,FALSE,TRUE,0.0071
2018-10-04,WV-S1,market,0.77,TRUE,TRUE,TRUE,0.0529
2018-10-04,WV-S1,model,0.8815,TRUE,TRUE,TRUE,0.014
2018-10-05,AZ-02,market,0.83,TRUE,TRUE,TRUE,0.0289
2018-10-05,AZ-02,model,0.946,TRUE,TRUE,TRUE,0.0029
2018-10-05,AZ-S1,market,0.58,TRUE,TRUE,TRUE,0.1764
2018-10-05,AZ-S1,model,0.6281,TRUE,TRUE,TRUE,0.1383
2018-10-05,CA-10,market,0.5900000000000001,TRUE,TRUE,TRUE,0.1681
2018-10-05,CA-10,model,0.6996,TRUE,TRUE,TRUE,0.0902
2018-10-05,CA-12,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-05,CA-12,model,1,TRUE,TRUE,TRUE,0
2018-10-05,CA-21,market,0.21999999999999997,FALSE,TRUE,FALSE,0.6084
2018-10-05,CA-21,model,0.1923,FALSE,TRUE,FALSE,0.6524
2018-10-05,CA-22,market,0.12,FALSE,FALSE,TRUE,0.0144
2018-10-05,CA-22,model,0.0299,FALSE,FALSE,TRUE,9e-4
2018-10-05,CA-25,market,0.5800000000000001,TRUE,TRUE,TRUE,0.1764
2018-10-05,CA-25,model,0.6603,TRUE,TRUE,TRUE,0.1154
2018-10-05,CA-39,market,0.43,FALSE,TRUE,FALSE,0.3249
2018-10-05,CA-39,model,0.4655,FALSE,TRUE,FALSE,0.2857
2018-10-05,CA-45,market,0.65,TRUE,TRUE,TRUE,0.1225
2018-10-05,CA-45,model,0.665,TRUE,TRUE,TRUE,0.1122
2018-10-05,CA-48,market,0.63,TRUE,TRUE,TRUE,0.1369
2018-10-05,CA-48,model,0.5442,TRUE,TRUE,TRUE,0.2078
2018-10-05,CA-49,market,0.82,TRUE,TRUE,TRUE,0.0324
2018-10-05,CA-49,model,0.9299,TRUE,TRUE,TRUE,0.0049
2018-10-05,CA-50,market,0.38,FALSE,FALSE,TRUE,0.1444
2018-10-05,CA-50,model,0.1126,FALSE,FALSE,TRUE,0.0127
2018-10-05,CA-S1,market,0.85,TRUE,TRUE,TRUE,0.0225
2018-10-05,CA-S1,model,1,TRUE,TRUE,TRUE,0
2018-10-05,CO-05,market,0.16000000000000003,FALSE,FALSE,TRUE,0.0256
2018-10-05,CO-05,model,0.0146,FALSE,FALSE,TRUE,2e-4
2018-10-05,CO-06,market,0.89,TRUE,TRUE,TRUE,0.0121
2018-10-05,CO-06,model,0.8148,TRUE,TRUE,TRUE,0.0343
2018-10-05,CT-05,market,0.93,TRUE,TRUE,TRUE,0.0049
2018-10-05,CT-05,model,0.9744,TRUE,TRUE,TRUE,7e-4
2018-10-05,FL-15,market,0.2,FALSE,FALSE,TRUE,0.04
2018-10-05,FL-15,model,0.2821,FALSE,FALSE,TRUE,0.0796
2018-10-05,FL-17,market,0.02,FALSE,FALSE,TRUE,4e-4
2018-10-05,FL-17,model,0.0022,FALSE,FALSE,TRUE,0
2018-10-05,FL-26,market,0.44999999999999996,FALSE,TRUE,FALSE,0.3025
2018-10-05,FL-26,model,0.4692,FALSE,TRUE,FALSE,0.2817
2018-10-05,FL-27,market,0.6599999999999999,TRUE,TRUE,TRUE,0.1156
2018-10-05,FL-27,model,0.8322,TRUE,TRUE,TRUE,0.0282
2018-10-05,FL-S1,market,0.54,TRUE,FALSE,FALSE,0.2916
2018-10-05,FL-S1,model,0.6014,TRUE,FALSE,FALSE,0.3617
2018-10-05,IA-01,market,0.83,TRUE,TRUE,TRUE,0.0289
2018-10-05,IA-01,model,0.9678,TRUE,TRUE,TRUE,0.001
2018-10-05,IA-03,market,0.43,FALSE,TRUE,FALSE,0.3249
2018-10-05,IA-03,model,0.5269,TRUE,TRUE,TRUE,0.2238
2018-10-05,IL-06,market,0.55,TRUE,TRUE,TRUE,0.2025
2018-10-05,IL-06,model,0.2943,FALSE,TRUE,FALSE,0.498
2018-10-05,IL-12,market,0.37,FALSE,FALSE,TRUE,0.1369
2018-10-05,IL-12,model,0.3648,FALSE,FALSE,TRUE,0.1331
2018-10-05,IL-13,market,0.24,FALSE,FALSE,TRUE,0.0576
2018-10-05,IL-13,model,0.2692,FALSE,FALSE,TRUE,0.0725
2018-10-05,IN-S1,market,0.51,TRUE,FALSE,FALSE,0.2601
2018-10-05,IN-S1,model,0.7585,TRUE,FALSE,FALSE,0.5753
2018-10-05,KS-02,market,0.53,TRUE,FALSE,FALSE,0.2809
2018-10-05,KS-02,model,0.4654,FALSE,FALSE,TRUE,0.2166
2018-10-05,KS-03,market,0.74,TRUE,TRUE,TRUE,0.0676
2018-10-05,KS-03,model,0.5066,TRUE,TRUE,TRUE,0.2434
2018-10-05,KY-06,market,0.6,TRUE,FALSE,FALSE,0.36
2018-10-05,KY-06,model,0.4267,FALSE,FALSE,TRUE,0.1821
2018-10-05,MA-S1,market,0.94,TRUE,TRUE,TRUE,0.0036
2018-10-05,MA-S1,model,0.9988,TRUE,TRUE,TRUE,0
2018-10-05,MD-06,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-05,MD-06,model,0.9916,TRUE,TRUE,TRUE,1e-4
2018-10-05,ME-S1,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-05,ME-S1,model,0.999,TRUE,TRUE,TRUE,0
2018-10-05,MI-08,market,0.59,TRUE,TRUE,TRUE,0.1681
2018-10-05,MI-08,model,0.4706,FALSE,TRUE,FALSE,0.2803
2018-10-05,MI-11,market,0.69,TRUE,TRUE,TRUE,0.0961
2018-10-05,MI-11,model,0.8201,TRUE,TRUE,TRUE,0.0324
2018-10-05,MI-S1,market,0.9,TRUE,TRUE,TRUE,0.01
2018-10-05,MI-S1,model,0.9939,TRUE,TRUE,TRUE,0
2018-10-05,MN-01,market,0.35,FALSE,FALSE,TRUE,0.1225
2018-10-05,MN-01,model,0.3076,FALSE,FALSE,TRUE,0.0946
2018-10-05,MN-02,market,0.75,TRUE,TRUE,TRUE,0.0625
2018-10-05,MN-02,model,0.8227,TRUE,TRUE,TRUE,0.0314
2018-10-05,MN-03,market,0.82,TRUE,TRUE,TRUE,0.0324
2018-10-05,MN-03,model,0.8154,TRUE,TRUE,TRUE,0.0341
2018-10-05,MN-08,market,0.51,TRUE,FALSE,FALSE,0.2601
2018-10-05,MN-08,model,0.3872,FALSE,FALSE,TRUE,0.1499
2018-10-05,MN-S1,market,0.85,TRUE,TRUE,TRUE,0.0225
2018-10-05,MN-S1,model,0.9986,TRUE,TRUE,TRUE,0
2018-10-05,MO-S1,market,0.46,FALSE,FALSE,TRUE,0.2116
2018-10-05,MO-S1,model,0.5664,TRUE,FALSE,FALSE,0.3208
2018-10-05,MS-03,market,0.07,FALSE,FALSE,TRUE,0.0049
2018-10-05,MS-03,model,0.0043,FALSE,FALSE,TRUE,0
2018-10-05,MS-S1,market,0.1,FALSE,FALSE,TRUE,0.01
2018-10-05,MS-S1,model,0.0194,FALSE,FALSE,TRUE,4e-4
2018-10-05,MT-S1,market,0.63,TRUE,TRUE,TRUE,0.1369
2018-10-05,MT-S1,model,0.8139,TRUE,TRUE,TRUE,0.0346
2018-10-05,NC-13,market,0.45,FALSE,FALSE,TRUE,0.2025
2018-10-05,NC-13,model,0.4715,FALSE,FALSE,TRUE,0.2223
2018-10-05,ND-S1,market,0.25,FALSE,FALSE,TRUE,0.0625
2018-10-05,ND-S1,model,0.3148,FALSE,FALSE,TRUE,0.0991
2018-10-05,NE-02,market,0.28,FALSE,FALSE,TRUE,0.0784
2018-10-05,NE-02,model,0.3232,FALSE,FALSE,TRUE,0.1045
2018-10-05,NE-S1,market,0.050000000000000044,FALSE,FALSE,TRUE,0.0025
2018-10-05,NE-S1,model,0.0313,FALSE,FALSE,TRUE,0.001
2018-10-05,NH-01,market,0.88,TRUE,TRUE,TRUE,0.0144
2018-10-05,NH-01,model,0.873,TRUE,TRUE,TRUE,0.0161
2018-10-05,NJ-02,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-05,NJ-02,model,0.9727,TRUE,TRUE,TRUE,7e-4
2018-10-05,NJ-03,market,0.65,TRUE,TRUE,TRUE,0.1225
2018-10-05,NJ-03,model,0.6384,TRUE,TRUE,TRUE,0.1308
2018-10-05,NJ-07,market,0.68,TRUE,TRUE,TRUE,0.1024
2018-10-05,NJ-07,model,0.5747,TRUE,TRUE,TRUE,0.1809
2018-10-05,NJ-11,market,0.65,TRUE,TRUE,TRUE,0.1225
2018-10-05,NJ-11,model,0.7572,TRUE,TRUE,TRUE,0.059
2018-10-05,NJ-S1,market,0.76,TRUE,TRUE,TRUE,0.0576
2018-10-05,NJ-S1,model,0.9004,TRUE,TRUE,TRUE,0.0099
2018-10-05,NM-02,market,0.38,FALSE,TRUE,FALSE,0.3844
2018-10-05,NM-02,model,0.3515,FALSE,TRUE,FALSE,0.4206
2018-10-05,NM-S1,market,0.86,TRUE,TRUE,TRUE,0.0196
2018-10-05,NM-S1,model,0.9926,TRUE,TRUE,TRUE,1e-4
2018-10-05,NV-03,market,0.82,TRUE,TRUE,TRUE,0.0324
2018-10-05,NV-03,model,0.6796,TRUE,TRUE,TRUE,0.1027
2018-10-05,NV-04,market,0.91,TRUE,TRUE,TRUE,0.0081
2018-10-05,NV-04,model,0.8576,TRUE,TRUE,TRUE,0.0203
2018-10-05,NV-S1,market,0.63,TRUE,TRUE,TRUE,0.1369
2018-10-05,NV-S1,model,0.531,TRUE,TRUE,TRUE,0.22
2018-10-05,NY-01,market,0.2,FALSE,FALSE,TRUE,0.04
2018-10-05,NY-01,model,0.1121,FALSE,FALSE,TRUE,0.0126
2018-10-05,NY-09,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-05,NY-09,model,1,TRUE,TRUE,TRUE,0
2018-10-05,NY-14,market,0.88,TRUE,TRUE,TRUE,0.0144
2018-10-05,NY-14,model,1,TRUE,TRUE,TRUE,0
2018-10-05,NY-19,market,0.57,TRUE,TRUE,TRUE,0.1849
2018-10-05,NY-19,model,0.4791,FALSE,TRUE,FALSE,0.2713
2018-10-05,NY-22,market,0.8,TRUE,TRUE,TRUE,0.04
2018-10-05,NY-22,model,0.6212,TRUE,TRUE,TRUE,0.1435
2018-10-05,NY-27,market,0.35,FALSE,FALSE,TRUE,0.1225
2018-10-05,NY-27,model,0.0523,FALSE,FALSE,TRUE,0.0027
2018-10-05,OH-01,market,0.30000000000000004,FALSE,FALSE,TRUE,0.09
2018-10-05,OH-01,model,0.1915,FALSE,FALSE,TRUE,0.0367
2018-10-05,OH-12,market,0.36,FALSE,FALSE,TRUE,0.1296
2018-10-05,OH-12,model,0.2945,FALSE,FALSE,TRUE,0.0867
2018-10-05,OH-S1,market,0.86,TRUE,TRUE,TRUE,0.0196
2018-10-05,OH-S1,model,0.9526,TRUE,TRUE,TRUE,0.0022
2018-10-05,PA-06,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-05,PA-06,model,0.9846,TRUE,TRUE,TRUE,2e-4
2018-10-05,PA-09,market,0.25,FALSE,FALSE,TRUE,0.0625
2018-10-05,PA-09,model,0.0046,FALSE,FALSE,TRUE,0
2018-10-05,PA-15,market,0.07999999999999996,FALSE,FALSE,TRUE,0.0064
2018-10-05,PA-15,model,0,FALSE,FALSE,TRUE,0
2018-10-05,PA-17,market,0.94,TRUE,TRUE,TRUE,0.0036
2018-10-05,PA-17,model,0.8797,TRUE,TRUE,TRUE,0.0145
2018-10-05,PA-S1,market,0.89,TRUE,TRUE,TRUE,0.0121
2018-10-05,PA-S1,model,0.9739,TRUE,TRUE,TRUE,7e-4
2018-10-05,SC-04,market,0.09,FALSE,FALSE,TRUE,0.0081
2018-10-05,SC-04,model,1e-4,FALSE,FALSE,TRUE,0
2018-10-05,TN-S1,market,0.35,FALSE,FALSE,TRUE,0.1225
2018-10-05,TN-S1,model,0.3345,FALSE,FALSE,TRUE,0.1119
2018-10-05,TX-05,market,0.12,FALSE,FALSE,TRUE,0.0144
2018-10-05,TX-05,model,5e-4,FALSE,FALSE,TRUE,0
2018-10-05,TX-06,market,0.07,FALSE,FALSE,TRUE,0.0049
2018-10-05,TX-06,model,0.0501,FALSE,FALSE,TRUE,0.0025
2018-10-05,TX-07,market,0.49,FALSE,TRUE,FALSE,0.2601
2018-10-05,TX-07,model,0.4406,FALSE,TRUE,FALSE,0.3129
2018-10-05,TX-21,market,0.10999999999999999,FALSE,FALSE,TRUE,0.0121
2018-10-05,TX-21,model,0.121,FALSE,FALSE,TRUE,0.0146
2018-10-05,TX-23,market,0.33999999999999997,FALSE,FALSE,TRUE,0.1156
2018-10-05,TX-23,model,0.3189,FALSE,FALSE,TRUE,0.1017
2018-10-05,TX-29,market,0.87,TRUE,TRUE,TRUE,0.0169
2018-10-05,TX-29,model,1,TRUE,TRUE,TRUE,0
2018-10-05,TX-32,market,0.39,FALSE,TRUE,FALSE,0.3721
2018-10-05,TX-32,model,0.2866,FALSE,TRUE,FALSE,0.5089
2018-10-05,TX-S1,market,0.26,FALSE,FALSE,TRUE,0.0676
2018-10-05,TX-S1,model,0.2796,FALSE,FALSE,TRUE,0.0782
2018-10-05,VA-02,market,0.41,FALSE,TRUE,FALSE,0.3481
2018-10-05,VA-02,model,0.2165,FALSE,TRUE,FALSE,0.6139
2018-10-05,VA-06,market,0.19,FALSE,FALSE,TRUE,0.0361
2018-10-05,VA-06,model,0.0019,FALSE,FALSE,TRUE,0
2018-10-05,VA-07,market,0.49,FALSE,TRUE,FALSE,0.2601
2018-10-05,VA-07,model,0.3206,FALSE,TRUE,FALSE,0.4616
2018-10-05,VA-10,market,0.87,TRUE,TRUE,TRUE,0.0169
2018-10-05,VA-10,model,0.7711,TRUE,TRUE,TRUE,0.0524
2018-10-05,VA-S1,market,0.89,TRUE,TRUE,TRUE,0.0121
2018-10-05,VA-S1,model,0.9827,TRUE,TRUE,TRUE,3e-4
2018-10-05,VT-S1,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-05,VT-S1,model,1,TRUE,TRUE,TRUE,0
2018-10-05,WA-08,market,0.63,TRUE,TRUE,TRUE,0.1369
2018-10-05,WA-08,model,0.537,TRUE,TRUE,TRUE,0.2144
2018-10-05,WI-01,market,0.21,FALSE,FALSE,TRUE,0.0441
2018-10-05,WI-01,model,0.1705,FALSE,FALSE,TRUE,0.0291
2018-10-05,WI-S1,market,0.84,TRUE,TRUE,TRUE,0.0256
2018-10-05,WI-S1,model,0.9684,TRUE,TRUE,TRUE,0.001
2018-10-05,WV-03,market,0.34,FALSE,FALSE,TRUE,0.1156
2018-10-05,WV-03,model,0.0834,FALSE,FALSE,TRUE,0.007
2018-10-05,WV-S1,market,0.78,TRUE,TRUE,TRUE,0.0484
2018-10-05,WV-S1,model,0.8816,TRUE,TRUE,TRUE,0.014
2018-10-06,AZ-02,market,0.9,TRUE,TRUE,TRUE,0.01
2018-10-06,AZ-02,model,0.9451,TRUE,TRUE,TRUE,0.003
2018-10-06,AZ-S1,market,0.57,TRUE,TRUE,TRUE,0.1849
2018-10-06,AZ-S1,model,0.6267,TRUE,TRUE,TRUE,0.1394
2018-10-06,CA-10,market,0.61,TRUE,TRUE,TRUE,0.1521
2018-10-06,CA-10,model,0.701,TRUE,TRUE,TRUE,0.0894
2018-10-06,CA-12,market,0.94,TRUE,TRUE,TRUE,0.0036
2018-10-06,CA-12,model,1,TRUE,TRUE,TRUE,0
2018-10-06,CA-21,market,0.21999999999999997,FALSE,TRUE,FALSE,0.6084
2018-10-06,CA-21,model,0.1885,FALSE,TRUE,FALSE,0.6585
2018-10-06,CA-22,market,0.13,FALSE,FALSE,TRUE,0.0169
2018-10-06,CA-22,model,0.0294,FALSE,FALSE,TRUE,9e-4
2018-10-06,CA-25,market,0.62,TRUE,TRUE,TRUE,0.1444
2018-10-06,CA-25,model,0.6619,TRUE,TRUE,TRUE,0.1143
2018-10-06,CA-39,market,0.35,FALSE,TRUE,FALSE,0.4225
2018-10-06,CA-39,model,0.471,FALSE,TRUE,FALSE,0.2798
2018-10-06,CA-45,market,0.65,TRUE,TRUE,TRUE,0.1225
2018-10-06,CA-45,model,0.6677,TRUE,TRUE,TRUE,0.1104
2018-10-06,CA-48,market,0.45,FALSE,TRUE,FALSE,0.3025
2018-10-06,CA-48,model,0.5483,TRUE,TRUE,TRUE,0.204
2018-10-06,CA-49,market,0.84,TRUE,TRUE,TRUE,0.0256
2018-10-06,CA-49,model,0.9288,TRUE,TRUE,TRUE,0.0051
2018-10-06,CA-50,market,0.31999999999999995,FALSE,FALSE,TRUE,0.1024
2018-10-06,CA-50,model,0.1127,FALSE,FALSE,TRUE,0.0127
2018-10-06,CA-S1,market,0.85,TRUE,TRUE,TRUE,0.0225
2018-10-06,CA-S1,model,1,TRUE,TRUE,TRUE,0
2018-10-06,CO-05,market,0.16000000000000003,FALSE,FALSE,TRUE,0.0256
2018-10-06,CO-05,model,0.0151,FALSE,FALSE,TRUE,2e-4
2018-10-06,CO-06,market,0.88,TRUE,TRUE,TRUE,0.0144
2018-10-06,CO-06,model,0.8159,TRUE,TRUE,TRUE,0.0339
2018-10-06,CT-05,market,0.93,TRUE,TRUE,TRUE,0.0049
2018-10-06,CT-05,model,0.9742,TRUE,TRUE,TRUE,7e-4
2018-10-06,FL-15,market,0.2,FALSE,FALSE,TRUE,0.04
2018-10-06,FL-15,model,0.2801,FALSE,FALSE,TRUE,0.0785
2018-10-06,FL-17,market,0.02,FALSE,FALSE,TRUE,4e-4
2018-10-06,FL-17,model,0.0016,FALSE,FALSE,TRUE,0
2018-10-06,FL-26,market,0.44999999999999996,FALSE,TRUE,FALSE,0.3025
2018-10-06,FL-26,model,0.4691,FALSE,TRUE,FALSE,0.2819
2018-10-06,FL-27,market,0.6599999999999999,TRUE,TRUE,TRUE,0.1156
2018-10-06,FL-27,model,0.8321,TRUE,TRUE,TRUE,0.0282
2018-10-06,FL-S1,market,0.53,TRUE,FALSE,FALSE,0.2809
2018-10-06,FL-S1,model,0.6007,TRUE,FALSE,FALSE,0.3608
2018-10-06,IA-01,market,0.83,TRUE,TRUE,TRUE,0.0289
2018-10-06,IA-01,model,0.9699,TRUE,TRUE,TRUE,9e-4
2018-10-06,IA-03,market,0.48,FALSE,TRUE,FALSE,0.2704
2018-10-06,IA-03,model,0.5334,TRUE,TRUE,TRUE,0.2177
2018-10-06,IL-06,market,0.56,TRUE,TRUE,TRUE,0.1936
2018-10-06,IL-06,model,0.2942,FALSE,TRUE,FALSE,0.4982
2018-10-06,IL-12,market,0.37,FALSE,FALSE,TRUE,0.1369
2018-10-06,IL-12,model,0.3722,FALSE,FALSE,TRUE,0.1385
2018-10-06,IL-13,market,0.38,FALSE,FALSE,TRUE,0.1444
2018-10-06,IL-13,model,0.2707,FALSE,FALSE,TRUE,0.0733
2018-10-06,IN-S1,market,0.52,TRUE,FALSE,FALSE,0.2704
2018-10-06,IN-S1,model,0.7604,TRUE,FALSE,FALSE,0.5782
2018-10-06,KS-02,market,0.55,TRUE,FALSE,FALSE,0.3025
2018-10-06,KS-02,model,0.472,FALSE,FALSE,TRUE,0.2228
2018-10-06,KS-03,market,0.74,TRUE,TRUE,TRUE,0.0676
2018-10-06,KS-03,model,0.5103,TRUE,TRUE,TRUE,0.2398
2018-10-06,KY-06,market,0.48,FALSE,FALSE,TRUE,0.2304
2018-10-06,KY-06,model,0.4235,FALSE,FALSE,TRUE,0.1794
2018-10-06,MA-S1,market,0.94,TRUE,TRUE,TRUE,0.0036
2018-10-06,MA-S1,model,0.9991,TRUE,TRUE,TRUE,0
2018-10-06,MD-06,market,0.94,TRUE,TRUE,TRUE,0.0036
2018-10-06,MD-06,model,0.9921,TRUE,TRUE,TRUE,1e-4
2018-10-06,ME-S1,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-06,ME-S1,model,0.999,TRUE,TRUE,TRUE,0
2018-10-06,MI-08,market,0.55,TRUE,TRUE,TRUE,0.2025
2018-10-06,MI-08,model,0.4735,FALSE,TRUE,FALSE,0.2772
2018-10-06,MI-11,market,0.69,TRUE,TRUE,TRUE,0.0961
2018-10-06,MI-11,model,0.7626,TRUE,TRUE,TRUE,0.0564
2018-10-06,MI-S1,market,0.9,TRUE,TRUE,TRUE,0.01
2018-10-06,MI-S1,model,0.994,TRUE,TRUE,TRUE,0
2018-10-06,MN-01,market,0.35,FALSE,FALSE,TRUE,0.1225
2018-10-06,MN-01,model,0.3104,FALSE,FALSE,TRUE,0.0963
2018-10-06,MN-02,market,0.8,TRUE,TRUE,TRUE,0.04
2018-10-06,MN-02,model,0.8236,TRUE,TRUE,TRUE,0.0311
2018-10-06,MN-03,market,0.89,TRUE,TRUE,TRUE,0.0121
2018-10-06,MN-03,model,0.8122,TRUE,TRUE,TRUE,0.0353
2018-10-06,MN-08,market,0.5,FALSE,FALSE,TRUE,0.25
2018-10-06,MN-08,model,0.3898,FALSE,FALSE,TRUE,0.1519
2018-10-06,MN-S1,market,0.87,TRUE,TRUE,TRUE,0.0169
2018-10-06,MN-S1,model,0.9986,TRUE,TRUE,TRUE,0
2018-10-06,MO-S1,market,0.43,FALSE,FALSE,TRUE,0.1849
2018-10-06,MO-S1,model,0.5684,TRUE,FALSE,FALSE,0.3231
2018-10-06,MS-03,market,0.07,FALSE,FALSE,TRUE,0.0049
2018-10-06,MS-03,model,0.0044,FALSE,FALSE,TRUE,0
2018-10-06,MS-S1,market,0.11,FALSE,FALSE,TRUE,0.0121
2018-10-06,MS-S1,model,0.0192,FALSE,FALSE,TRUE,4e-4
2018-10-06,MT-S1,market,0.68,TRUE,TRUE,TRUE,0.1024
2018-10-06,MT-S1,model,0.8114,TRUE,TRUE,TRUE,0.0356
2018-10-06,NC-13,market,0.45,FALSE,FALSE,TRUE,0.2025
2018-10-06,NC-13,model,0.409,FALSE,FALSE,TRUE,0.1673
2018-10-06,ND-S1,market,0.19,FALSE,FALSE,TRUE,0.0361
2018-10-06,ND-S1,model,0.3181,FALSE,FALSE,TRUE,0.1012
2018-10-06,NE-02,market,0.28,FALSE,FALSE,TRUE,0.0784
2018-10-06,NE-02,model,0.3224,FALSE,FALSE,TRUE,0.1039
2018-10-06,NE-S1,market,0.06999999999999995,FALSE,FALSE,TRUE,0.0049
2018-10-06,NE-S1,model,0.0305,FALSE,FALSE,TRUE,9e-4
2018-10-06,NH-01,market,0.88,TRUE,TRUE,TRUE,0.0144
2018-10-06,NH-01,model,0.8735,TRUE,TRUE,TRUE,0.016
2018-10-06,NJ-02,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-06,NJ-02,model,0.9718,TRUE,TRUE,TRUE,8e-4
2018-10-06,NJ-03,market,0.55,TRUE,TRUE,TRUE,0.2025
2018-10-06,NJ-03,model,0.6409,TRUE,TRUE,TRUE,0.129
2018-10-06,NJ-07,market,0.68,TRUE,TRUE,TRUE,0.1024
2018-10-06,NJ-07,model,0.5749,TRUE,TRUE,TRUE,0.1807
2018-10-06,NJ-11,market,0.75,TRUE,TRUE,TRUE,0.0625
2018-10-06,NJ-11,model,0.7589,TRUE,TRUE,TRUE,0.0581
2018-10-06,NJ-S1,market,0.78,TRUE,TRUE,TRUE,0.0484
2018-10-06,NJ-S1,model,0.8979,TRUE,TRUE,TRUE,0.0104
2018-10-06,NM-02,market,0.47,FALSE,TRUE,FALSE,0.2809
2018-10-06,NM-02,model,0.3552,FALSE,TRUE,FALSE,0.4158
2018-10-06,NM-S1,market,0.9,TRUE,TRUE,TRUE,0.01
2018-10-06,NM-S1,model,0.9921,TRUE,TRUE,TRUE,1e-4
2018-10-06,NV-03,market,0.82,TRUE,TRUE,TRUE,0.0324
2018-10-06,NV-03,model,0.6825,TRUE,TRUE,TRUE,0.1008
2018-10-06,NV-04,market,0.9,TRUE,TRUE,TRUE,0.01
2018-10-06,NV-04,model,0.8575,TRUE,TRUE,TRUE,0.0203
2018-10-06,NV-S1,market,0.63,TRUE,TRUE,TRUE,0.1369
2018-10-06,NV-S1,model,0.5298,TRUE,TRUE,TRUE,0.2211
2018-10-06,NY-01,market,0.25,FALSE,FALSE,TRUE,0.0625
2018-10-06,NY-01,model,0.141,FALSE,FALSE,TRUE,0.0199
2018-10-06,NY-09,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-06,NY-09,model,1,TRUE,TRUE,TRUE,0
2018-10-06,NY-14,market,0.88,TRUE,TRUE,TRUE,0.0144
2018-10-06,NY-14,model,1,TRUE,TRUE,TRUE,0
2018-10-06,NY-19,market,0.52,TRUE,TRUE,TRUE,0.2304
