date,race,method,prob,hit,score
2018-08-19,OH-S1,market,0.86,TRUE,0.019600000000000003
2018-08-19,PA-06,market,0.96,TRUE,0.001600000000000003
2018-08-19,PA-09,market,0.03,TRUE,9e-4
2018-08-19,PA-15,market,0.06000000000000005,TRUE,0.0036000000000000064
2018-08-19,PA-17,market,0.94,TRUE,0.0036000000000000064
2018-08-19,PA-S1,market,0.92,TRUE,0.006399999999999993
2018-08-19,SC-04,market,0.02,TRUE,4e-4
2018-08-19,TN-S1,market,0.41,TRUE,0.16809999999999997
2018-08-19,TX-05,market,0.10999999999999999,TRUE,0.012099999999999998
2018-08-19,TX-06,market,0.13,TRUE,0.016900000000000002
2018-08-19,TX-21,market,0.20999999999999996,TRUE,0.044099999999999986
2018-08-19,TX-23,market,0.6799999999999999,FALSE,0.4623999999999999
2018-08-19,TX-29,market,0.96,TRUE,0.001600000000000003
2018-08-19,TX-S1,market,0.26,TRUE,0.06760000000000001
2018-08-19,VA-02,market,0.44,FALSE,0.31360000000000005
2018-08-19,VA-06,market,0.1,TRUE,0.010000000000000002
2018-08-19,VA-10,market,0.77,TRUE,0.05289999999999999
2018-08-19,VA-S1,market,0.94,TRUE,0.0036000000000000064
2018-08-19,VT-S1,market,0.96,TRUE,0.001600000000000003
2018-08-19,WA-08,market,0.7,TRUE,0.09000000000000002
2018-08-19,WI-01,market,0.34,TRUE,0.11560000000000002
2018-08-19,WI-S1,market,0.8,TRUE,0.03999999999999998
2018-08-19,WV-03,market,0.31,TRUE,0.0961
2018-08-19,WV-S1,market,0.77,TRUE,0.05289999999999999
2018-08-20,AZ-S1,market,0.6,TRUE,0.16000000000000003
2018-08-20,CA-12,market,0.94,TRUE,0.0036000000000000064
2018-08-20,CA-21,market,0.22999999999999998,FALSE,0.5929
2018-08-20,CA-22,market,0.21999999999999997,TRUE,0.04839999999999999
2018-08-20,CA-25,market,0.62,TRUE,0.1444
2018-08-20,CA-39,market,0.59,TRUE,0.16810000000000003
2018-08-20,CA-45,market,0.48,FALSE,0.27040000000000003
2018-08-20,CA-48,market,0.65,TRUE,0.12249999999999998
2018-08-20,CA-49,market,0.77,TRUE,0.05289999999999999
2018-08-20,CA-S1,market,0.93,TRUE,0.004899999999999993
2018-08-20,CO-05,market,0.040000000000000036,TRUE,0.001600000000000003
2018-08-20,CO-06,market,0.63,TRUE,0.1369
2018-08-20,CT-05,market,0.96,TRUE,0.001600000000000003
2018-08-20,FL-15,market,0.31,TRUE,0.0961
2018-08-20,FL-17,market,0.09,TRUE,0.0081
2018-08-20,FL-26,market,0.44999999999999996,FALSE,0.30250000000000005
2018-08-20,FL-27,market,0.92,TRUE,0.006399999999999993
2018-08-20,FL-S1,market,0.5,TRUE,0.25
2018-08-20,IL-12,market,0.49,TRUE,0.24009999999999998
2018-08-20,IN-S1,market,0.42,TRUE,0.17639999999999997
2018-08-20,MA-S1,market,0.95,TRUE,0.0025000000000000044
2018-08-20,MD-06,market,0.96,TRUE,0.001600000000000003
2018-08-20,ME-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-20,MI-08,market,0.48,FALSE,0.27040000000000003
2018-08-20,MI-11,market,0.67,TRUE,0.10889999999999997
2018-08-20,MI-S1,market,0.77,TRUE,0.05289999999999999
2018-08-20,MN-01,market,0.53,FALSE,0.28090000000000004
2018-08-20,MN-02,market,0.76,TRUE,0.0576
2018-08-20,MN-03,market,0.58,TRUE,0.17640000000000003
2018-08-20,MN-08,market,0.5,TRUE,0.25
2018-08-20,MN-S1,market,0.85,TRUE,0.022500000000000006
2018-08-20,MO-S1,market,0.44,TRUE,0.1936
2018-08-20,MS-03,market,0.1,TRUE,0.010000000000000002
2018-08-20,MS-S1,market,0.11,TRUE,0.0121
2018-08-20,MT-S1,market,0.65,TRUE,0.12249999999999998
2018-08-20,NC-13,market,0.43,TRUE,0.18489999999999998
2018-08-20,ND-S1,market,0.4,TRUE,0.16000000000000003
2018-08-20,NE-02,market,0.5,TRUE,0.25
2018-08-20,NE-S1,market,0.09999999999999998,TRUE,0.009999999999999995
2018-08-20,NH-01,market,0.82,TRUE,0.03240000000000002
2018-08-20,NJ-02,market,0.9299999999999999,TRUE,0.0049000000000000085
2018-08-20,NJ-07,market,0.6,TRUE,0.16000000000000003
2018-08-20,NJ-11,market,0.8,TRUE,0.03999999999999998
2018-08-20,NJ-S1,market,0.75,TRUE,0.0625
2018-08-20,NM-S1,market,0.85,TRUE,0.022500000000000006
2018-08-20,NV-03,market,0.8,TRUE,0.03999999999999998
2018-08-20,NV-04,market,0.72,TRUE,0.07840000000000001
2018-08-20,NV-S1,market,0.64,TRUE,0.1296
2018-08-20,NY-01,market,0.2,TRUE,0.04000000000000001
2018-08-20,NY-09,market,0.98,TRUE,4.000000000000007e-4
2018-08-20,NY-14,market,0.95,TRUE,0.0025000000000000044
2018-08-20,NY-19,market,0.56,TRUE,0.19359999999999997
2018-08-20,NY-27,market,0.85,FALSE,0.7224999999999999
2018-08-20,OH-S1,market,0.86,TRUE,0.019600000000000003
2018-08-20,PA-06,market,0.96,TRUE,0.001600000000000003
2018-08-20,PA-09,market,0.03,TRUE,9e-4
2018-08-20,PA-15,market,0.06000000000000005,TRUE,0.0036000000000000064
2018-08-20,PA-17,market,0.94,TRUE,0.0036000000000000064
2018-08-20,PA-S1,market,0.87,TRUE,0.016900000000000002
2018-08-20,SC-04,market,0.02,TRUE,4e-4
2018-08-20,TN-S1,market,0.48,TRUE,0.2304
2018-08-20,TX-05,market,0.10999999999999999,TRUE,0.012099999999999998
2018-08-20,TX-06,market,0.13,TRUE,0.016900000000000002
2018-08-20,TX-21,market,0.21999999999999997,TRUE,0.04839999999999999
2018-08-20,TX-23,market,0.6799999999999999,FALSE,0.4623999999999999
2018-08-20,TX-29,market,0.96,TRUE,0.001600000000000003
2018-08-20,TX-S1,market,0.29000000000000004,TRUE,0.08410000000000002
2018-08-20,VA-02,market,0.56,TRUE,0.19359999999999997
2018-08-20,VA-06,market,0.1,TRUE,0.010000000000000002
2018-08-20,VA-10,market,0.77,TRUE,0.05289999999999999
2018-08-20,VA-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-20,VT-S1,market,0.96,TRUE,0.001600000000000003
2018-08-20,WA-08,market,0.7,TRUE,0.09000000000000002
2018-08-20,WI-01,market,0.44,TRUE,0.1936
2018-08-20,WI-S1,market,0.8,TRUE,0.03999999999999998
2018-08-20,WV-03,market,0.6,FALSE,0.36
2018-08-20,WV-S1,market,0.79,TRUE,0.044099999999999986
2018-08-21,AZ-S1,market,0.62,TRUE,0.1444
2018-08-21,CA-12,market,0.94,TRUE,0.0036000000000000064
2018-08-21,CA-21,market,0.5800000000000001,TRUE,0.17639999999999995
2018-08-21,CA-22,market,0.27,TRUE,0.0729
2018-08-21,CA-25,market,0.69,TRUE,0.09610000000000003
2018-08-21,CA-39,market,0.55,TRUE,0.20249999999999996
2018-08-21,CA-45,market,0.49,FALSE,0.2601
2018-08-21,CA-48,market,0.65,TRUE,0.12249999999999998
2018-08-21,CA-49,market,0.77,TRUE,0.05289999999999999
2018-08-21,CA-S1,market,0.94,TRUE,0.0036000000000000064
2018-08-21,CO-05,market,0.040000000000000036,TRUE,0.001600000000000003
2018-08-21,CO-06,market,0.5700000000000001,TRUE,0.18489999999999995
2018-08-21,CT-05,market,0.96,TRUE,0.001600000000000003
2018-08-21,FL-15,market,0.15,TRUE,0.0225
2018-08-21,FL-17,market,0.09,TRUE,0.0081
2018-08-21,FL-26,market,0.49,FALSE,0.2601
2018-08-21,FL-27,market,0.92,TRUE,0.006399999999999993
2018-08-21,FL-S1,market,0.46,TRUE,0.2116
2018-08-21,IL-06,market,0.6799999999999999,TRUE,0.10240000000000005
2018-08-21,IL-12,market,0.49,TRUE,0.24009999999999998
2018-08-21,IL-13,market,0.22999999999999998,TRUE,0.05289999999999999
2018-08-21,IN-S1,market,0.43,TRUE,0.18489999999999998
2018-08-21,MA-S1,market,0.93,TRUE,0.004899999999999993
2018-08-21,MD-06,market,0.96,TRUE,0.001600000000000003
2018-08-21,ME-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-21,MI-08,market,0.48,FALSE,0.27040000000000003
2018-08-21,MI-11,market,0.67,TRUE,0.10889999999999997
2018-08-21,MI-S1,market,0.83,TRUE,0.028900000000000012
2018-08-21,MN-01,market,0.51,FALSE,0.2601
2018-08-21,MN-02,market,0.76,TRUE,0.0576
2018-08-21,MN-03,market,0.59,TRUE,0.16810000000000003
2018-08-21,MN-08,market,0.52,FALSE,0.27040000000000003
2018-08-21,MN-S1,market,0.84,TRUE,0.02560000000000001
2018-08-21,MO-S1,market,0.46,TRUE,0.2116
2018-08-21,MS-03,market,0.1,TRUE,0.010000000000000002
2018-08-21,MS-S1,market,0.09,TRUE,0.0081
2018-08-21,MT-S1,market,0.65,TRUE,0.12249999999999998
2018-08-21,NC-13,market,0.5,TRUE,0.25
2018-08-21,ND-S1,market,0.4,TRUE,0.16000000000000003
2018-08-21,NE-02,market,0.5,TRUE,0.25
2018-08-21,NE-S1,market,0.050000000000000044,TRUE,0.0025000000000000044
2018-08-21,NH-01,market,0.82,TRUE,0.03240000000000002
2018-08-21,NJ-02,market,0.9299999999999999,TRUE,0.0049000000000000085
2018-08-21,NJ-07,market,0.69,TRUE,0.09610000000000003
2018-08-21,NJ-11,market,0.8,TRUE,0.03999999999999998
2018-08-21,NJ-S1,market,0.75,TRUE,0.0625
2018-08-21,NM-S1,market,0.85,TRUE,0.022500000000000006
2018-08-21,NV-03,market,0.89,TRUE,0.012099999999999998
2018-08-21,NV-04,market,0.72,TRUE,0.07840000000000001
2018-08-21,NV-S1,market,0.64,TRUE,0.1296
2018-08-21,NY-01,market,0.22,TRUE,0.0484
2018-08-21,NY-09,market,0.98,TRUE,4.000000000000007e-4
2018-08-21,NY-14,market,0.96,TRUE,0.001600000000000003
2018-08-21,NY-19,market,0.56,TRUE,0.19359999999999997
2018-08-21,NY-27,market,0.91,FALSE,0.8281000000000001
2018-08-21,OH-S1,market,0.87,TRUE,0.016900000000000002
2018-08-21,PA-06,market,0.96,TRUE,0.001600000000000003
2018-08-21,PA-09,market,0.03,TRUE,9e-4
2018-08-21,PA-15,market,0.06000000000000005,TRUE,0.0036000000000000064
2018-08-21,PA-17,market,0.94,TRUE,0.0036000000000000064
2018-08-21,PA-S1,market,0.9,TRUE,0.009999999999999995
2018-08-21,SC-04,market,0.02,TRUE,4e-4
2018-08-21,TN-S1,market,0.46,TRUE,0.2116
2018-08-21,TX-05,market,0.10999999999999999,TRUE,0.012099999999999998
2018-08-21,TX-06,market,0.12,TRUE,0.0144
2018-08-21,TX-21,market,0.21999999999999997,TRUE,0.04839999999999999
2018-08-21,TX-23,market,0.65,FALSE,0.42250000000000004
2018-08-21,TX-29,market,0.95,TRUE,0.0025000000000000044
2018-08-21,TX-S1,market,0.31999999999999995,TRUE,0.10239999999999996
2018-08-21,VA-02,market,0.35,FALSE,0.42250000000000004
2018-08-21,VA-06,market,0.07,TRUE,0.004900000000000001
2018-08-21,VA-10,market,0.77,TRUE,0.05289999999999999
2018-08-21,VA-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-21,VT-S1,market,0.96,TRUE,0.001600000000000003
2018-08-21,WA-08,market,0.48,FALSE,0.27040000000000003
2018-08-21,WI-01,market,0.4,TRUE,0.16000000000000003
2018-08-21,WI-S1,market,0.85,TRUE,0.022500000000000006
2018-08-21,WV-03,market,0.38,TRUE,0.1444
2018-08-21,WV-S1,market,0.71,TRUE,0.08410000000000002
2018-08-22,AZ-S1,market,0.62,TRUE,0.1444
2018-08-22,CA-12,market,0.95,TRUE,0.0025000000000000044
2018-08-22,CA-21,market,0.22999999999999998,FALSE,0.5929
2018-08-22,CA-22,market,0.27,TRUE,0.0729
2018-08-22,CA-25,market,0.6599999999999999,TRUE,0.11560000000000005
2018-08-22,CA-39,market,0.52,TRUE,0.2304
2018-08-22,CA-45,market,0.5900000000000001,TRUE,0.16809999999999994
2018-08-22,CA-48,market,0.65,TRUE,0.12249999999999998
2018-08-22,CA-49,market,0.71,TRUE,0.08410000000000002
2018-08-22,CA-S1,market,0.95,TRUE,0.0025000000000000044
2018-08-22,CO-05,market,0.040000000000000036,TRUE,0.001600000000000003
2018-08-22,CO-06,market,0.5700000000000001,TRUE,0.18489999999999995
2018-08-22,CT-05,market,0.96,TRUE,0.001600000000000003
2018-08-22,FL-15,market,0.2,TRUE,0.04000000000000001
2018-08-22,FL-17,market,0.09,TRUE,0.0081
2018-08-22,FL-26,market,0.49,FALSE,0.2601
2018-08-22,FL-27,market,0.92,TRUE,0.006399999999999993
2018-08-22,FL-S1,market,0.46,TRUE,0.2116
2018-08-22,IL-06,market,0.35,FALSE,0.42250000000000004
2018-08-22,IL-12,market,0.56,FALSE,0.31360000000000005
2018-08-22,IL-13,market,0.4,TRUE,0.16000000000000003
2018-08-22,IN-S1,market,0.45,TRUE,0.2025
2018-08-22,MA-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-22,MD-06,market,0.96,TRUE,0.001600000000000003
2018-08-22,ME-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-22,MI-08,market,0.48,FALSE,0.27040000000000003
2018-08-22,MI-11,market,0.67,TRUE,0.10889999999999997
2018-08-22,MI-S1,market,0.8,TRUE,0.03999999999999998
2018-08-22,MN-01,market,0.52,FALSE,0.27040000000000003
2018-08-22,MN-02,market,0.76,TRUE,0.0576
2018-08-22,MN-03,market,0.63,TRUE,0.1369
2018-08-22,MN-08,market,0.52,FALSE,0.27040000000000003
2018-08-22,MN-S1,market,0.84,TRUE,0.02560000000000001
2018-08-22,MO-S1,market,0.43,TRUE,0.18489999999999998
2018-08-22,MS-03,market,0.1,TRUE,0.010000000000000002
2018-08-22,MS-S1,market,0.1,TRUE,0.010000000000000002
2018-08-22,MT-S1,market,0.67,TRUE,0.10889999999999997
2018-08-22,NC-13,market,0.53,FALSE,0.28090000000000004
2018-08-22,ND-S1,market,0.38,TRUE,0.1444
2018-08-22,NE-02,market,0.47,TRUE,0.22089999999999999
2018-08-22,NE-S1,market,0.050000000000000044,TRUE,0.0025000000000000044
2018-08-22,NH-01,market,0.82,TRUE,0.03240000000000002
2018-08-22,NJ-02,market,0.9299999999999999,TRUE,0.0049000000000000085
2018-08-22,NJ-03,market,0.64,TRUE,0.1296
2018-08-22,NJ-07,market,0.61,TRUE,0.1521
2018-08-22,NJ-11,market,0.8,TRUE,0.03999999999999998
2018-08-22,NJ-S1,market,0.75,TRUE,0.0625
2018-08-22,NM-S1,market,0.85,TRUE,0.022500000000000006
2018-08-22,NV-03,market,0.89,TRUE,0.012099999999999998
2018-08-22,NV-04,market,0.85,TRUE,0.022500000000000006
2018-08-22,NV-S1,market,0.63,TRUE,0.1369
2018-08-22,NY-01,market,0.22,TRUE,0.0484
2018-08-22,NY-09,market,0.98,TRUE,4.000000000000007e-4
2018-08-22,NY-14,market,0.96,TRUE,0.001600000000000003
2018-08-22,NY-19,market,0.56,TRUE,0.19359999999999997
2018-08-22,NY-27,market,0.91,FALSE,0.8281000000000001
2018-08-22,OH-S1,market,0.85,TRUE,0.022500000000000006
2018-08-22,PA-06,market,0.96,TRUE,0.001600000000000003
2018-08-22,PA-09,market,0.03,TRUE,9e-4
2018-08-22,PA-15,market,0.06000000000000005,TRUE,0.0036000000000000064
2018-08-22,PA-17,market,0.85,TRUE,0.022500000000000006
2018-08-22,PA-S1,market,0.85,TRUE,0.022500000000000006
2018-08-22,SC-04,market,0.02,TRUE,4e-4
2018-08-22,TN-S1,market,0.46,TRUE,0.2116
2018-08-22,TX-05,market,0.10999999999999999,TRUE,0.012099999999999998
2018-08-22,TX-06,market,0.04,TRUE,0.0016
2018-08-22,TX-21,market,0.21999999999999997,TRUE,0.04839999999999999
2018-08-22,TX-23,market,0.62,FALSE,0.3844
2018-08-22,TX-29,market,0.95,TRUE,0.0025000000000000044
2018-08-22,TX-S1,market,0.32999999999999996,TRUE,0.10889999999999997
2018-08-22,VA-02,market,0.35,FALSE,0.42250000000000004
2018-08-22,VA-06,market,0.07,TRUE,0.004900000000000001
2018-08-22,VA-10,market,0.77,TRUE,0.05289999999999999
2018-08-22,VA-S1,market,0.96,TRUE,0.001600000000000003
2018-08-22,VT-S1,market,0.96,TRUE,0.001600000000000003
2018-08-22,WA-08,market,0.48,FALSE,0.27040000000000003
2018-08-22,WI-01,market,0.25,TRUE,0.0625
2018-08-22,WI-S1,market,0.82,TRUE,0.03240000000000002
2018-08-22,WV-03,market,0.52,FALSE,0.27040000000000003
2018-08-22,WV-S1,market,0.71,TRUE,0.08410000000000002
2018-08-23,AZ-S1,market,0.59,TRUE,0.16810000000000003
2018-08-23,CA-12,market,0.9,TRUE,0.009999999999999995
2018-08-23,CA-21,market,0.35,FALSE,0.42250000000000004
2018-08-23,CA-22,market,0.29000000000000004,TRUE,0.08410000000000002
2018-08-23,CA-25,market,0.6599999999999999,TRUE,0.11560000000000005
2018-08-23,CA-39,market,0.51,TRUE,0.24009999999999998
2018-08-23,CA-45,market,0.5,FALSE,0.25
2018-08-23,CA-48,market,0.65,TRUE,0.12249999999999998
2018-08-23,CA-49,market,0.77,TRUE,0.05289999999999999
2018-08-23,CA-S1,market,0.92,TRUE,0.006399999999999993
2018-08-23,CO-05,market,0.040000000000000036,TRUE,0.001600000000000003
2018-08-23,CO-06,market,0.5700000000000001,TRUE,0.18489999999999995
2018-08-23,CT-05,market,0.96,TRUE,0.001600000000000003
2018-08-23,FL-15,market,0.19,TRUE,0.0361
2018-08-23,FL-17,market,0.02,TRUE,4e-4
2018-08-23,FL-26,market,0.41000000000000003,FALSE,0.34809999999999997
2018-08-23,FL-27,market,0.92,TRUE,0.006399999999999993
2018-08-23,FL-S1,market,0.49,TRUE,0.24009999999999998
2018-08-23,IL-06,market,0.31999999999999995,FALSE,0.4624000000000001
2018-08-23,IL-12,market,0.39,TRUE,0.1521
2018-08-23,IL-13,market,0.24,TRUE,0.0576
2018-08-23,IN-S1,market,0.47,TRUE,0.22089999999999999
2018-08-23,MA-S1,market,0.95,TRUE,0.0025000000000000044
2018-08-23,MD-06,market,0.96,TRUE,0.001600000000000003
2018-08-23,ME-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-23,MI-08,market,0.47,FALSE,0.28090000000000004
2018-08-23,MI-11,market,0.67,TRUE,0.10889999999999997
2018-08-23,MI-S1,market,0.8,TRUE,0.03999999999999998
2018-08-23,MN-01,market,0.5,TRUE,0.25
2018-08-23,MN-02,market,0.69,TRUE,0.09610000000000003
2018-08-23,MN-03,market,0.63,TRUE,0.1369
2018-08-23,MN-08,market,0.52,FALSE,0.27040000000000003
2018-08-23,MN-S1,market,0.82,TRUE,0.03240000000000002
2018-08-23,MO-S1,market,0.41,TRUE,0.16809999999999997
2018-08-23,MS-03,market,0.1,TRUE,0.010000000000000002
2018-08-23,MS-S1,market,0.1,TRUE,0.010000000000000002
2018-08-23,MT-S1,market,0.66,TRUE,0.11559999999999998
2018-08-23,NC-13,market,0.32,TRUE,0.1024
2018-08-23,ND-S1,market,0.41,TRUE,0.16809999999999997
2018-08-23,NE-02,market,0.47,TRUE,0.22089999999999999
2018-08-23,NE-S1,market,0.050000000000000044,TRUE,0.0025000000000000044
2018-08-23,NH-01,market,0.77,TRUE,0.05289999999999999
2018-08-23,NJ-02,market,0.9299999999999999,TRUE,0.0049000000000000085
2018-08-23,NJ-03,market,0.47,FALSE,0.28090000000000004
2018-08-23,NJ-07,market,0.6,TRUE,0.16000000000000003
2018-08-23,NJ-11,market,0.77,TRUE,0.05289999999999999
2018-08-23,NJ-S1,market,0.72,TRUE,0.07840000000000001
2018-08-23,NM-S1,market,0.81,TRUE,0.03609999999999998
2018-08-23,NV-03,market,0.85,TRUE,0.022500000000000006
2018-08-23,NV-04,market,0.85,TRUE,0.022500000000000006
2018-08-23,NV-S1,market,0.61,TRUE,0.1521
2018-08-23,NY-01,market,0.19,TRUE,0.0361
2018-08-23,NY-09,market,0.98,TRUE,4.000000000000007e-4
2018-08-23,NY-14,market,0.96,TRUE,0.001600000000000003
2018-08-23,NY-19,market,0.56,TRUE,0.19359999999999997
2018-08-23,NY-27,market,0.91,FALSE,0.8281000000000001
2018-08-23,OH-01,market,0.30000000000000004,TRUE,0.09000000000000002
2018-08-23,OH-12,market,0.57,FALSE,0.32489999999999997
2018-08-23,OH-S1,market,0.84,TRUE,0.02560000000000001
2018-08-23,PA-06,market,0.96,TRUE,0.001600000000000003
2018-08-23,PA-09,market,0.03,TRUE,9e-4
2018-08-23,PA-15,market,0.06000000000000005,TRUE,0.0036000000000000064
2018-08-23,PA-17,market,0.85,TRUE,0.022500000000000006
2018-08-23,PA-S1,market,0.86,TRUE,0.019600000000000003
2018-08-23,SC-04,market,0.02,TRUE,4e-4
2018-08-23,TN-S1,market,0.41,TRUE,0.16809999999999997
2018-08-23,TX-05,market,0.10999999999999999,TRUE,0.012099999999999998
2018-08-23,TX-06,market,0.04,TRUE,0.0016
2018-08-23,TX-21,market,0.21999999999999997,TRUE,0.04839999999999999
2018-08-23,TX-23,market,0.5800000000000001,FALSE,0.3364000000000001
2018-08-23,TX-29,market,0.95,TRUE,0.0025000000000000044
2018-08-23,TX-S1,market,0.32999999999999996,TRUE,0.10889999999999997
2018-08-23,VA-02,market,0.47,FALSE,0.28090000000000004
2018-08-23,VA-06,market,0.07,TRUE,0.004900000000000001
2018-08-23,VA-10,market,0.78,TRUE,0.04839999999999999
2018-08-23,VA-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-23,VT-S1,market,0.95,TRUE,0.0025000000000000044
2018-08-23,WA-08,market,0.53,TRUE,0.22089999999999999
2018-08-23,WI-01,market,0.25,TRUE,0.0625
2018-08-23,WI-S1,market,0.74,TRUE,0.06760000000000001
2018-08-23,WV-03,market,0.52,FALSE,0.27040000000000003
2018-08-23,WV-S1,market,0.73,TRUE,0.0729
2018-08-24,AZ-S1,market,0.61,TRUE,0.1521
2018-08-24,CA-12,market,0.97,TRUE,9.000000000000016e-4
2018-08-24,CA-21,market,0.25,FALSE,0.5625
2018-08-24,CA-22,market,0.20999999999999996,TRUE,0.044099999999999986
2018-08-24,CA-25,market,0.6599999999999999,TRUE,0.11560000000000005
2018-08-24,CA-39,market,0.5,FALSE,0.25
2018-08-24,CA-45,market,0.5,FALSE,0.25
2018-08-24,CA-48,market,0.65,TRUE,0.12249999999999998
2018-08-24,CA-49,market,0.77,TRUE,0.05289999999999999
2018-08-24,CA-S1,market,0.92,TRUE,0.006399999999999993
2018-08-24,CO-05,market,0.040000000000000036,TRUE,0.001600000000000003
2018-08-24,CO-06,market,0.62,TRUE,0.1444
2018-08-24,CT-05,market,0.96,TRUE,0.001600000000000003
2018-08-24,FL-15,market,0.2,TRUE,0.04000000000000001
2018-08-24,FL-17,market,0.02,TRUE,4e-4
2018-08-24,FL-26,market,0.41000000000000003,FALSE,0.34809999999999997
2018-08-24,FL-27,market,0.89,TRUE,0.012099999999999998
2018-08-24,FL-S1,market,0.43,TRUE,0.18489999999999998
2018-08-24,IL-06,market,0.31999999999999995,FALSE,0.4624000000000001
2018-08-24,IL-12,market,0.43,TRUE,0.18489999999999998
2018-08-24,IL-13,market,0.29000000000000004,TRUE,0.08410000000000002
2018-08-24,IN-S1,market,0.48,TRUE,0.2304
2018-08-24,MA-S1,market,0.95,TRUE,0.0025000000000000044
2018-08-24,MD-06,market,0.96,TRUE,0.001600000000000003
2018-08-24,ME-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-24,MI-08,market,0.43,FALSE,0.3249000000000001
2018-08-24,MI-11,market,0.61,TRUE,0.1521
2018-08-24,MI-S1,market,0.79,TRUE,0.044099999999999986
2018-08-24,MN-01,market,0.5,TRUE,0.25
2018-08-24,MN-02,market,0.72,TRUE,0.07840000000000001
2018-08-24,MN-03,market,0.63,TRUE,0.1369
2018-08-24,MN-08,market,0.58,FALSE,0.3364
2018-08-24,MN-S1,market,0.8,TRUE,0.03999999999999998
2018-08-24,MO-S1,market,0.42,TRUE,0.17639999999999997
2018-08-24,MS-03,market,0.1,TRUE,0.010000000000000002
2018-08-24,MS-S1,market,0.11,TRUE,0.0121
2018-08-24,MT-S1,market,0.71,TRUE,0.08410000000000002
2018-08-24,NC-13,market,0.32,TRUE,0.1024
2018-08-24,ND-S1,market,0.38,TRUE,0.1444
2018-08-24,NE-02,market,0.44999999999999996,TRUE,0.20249999999999996
2018-08-24,NE-S1,market,0.050000000000000044,TRUE,0.0025000000000000044
2018-08-24,NH-01,market,0.77,TRUE,0.05289999999999999
2018-08-24,NJ-02,market,0.9299999999999999,TRUE,0.0049000000000000085
2018-08-24,NJ-03,market,0.5,FALSE,0.25
2018-08-24,NJ-07,market,0.59,TRUE,0.16810000000000003
2018-08-24,NJ-11,market,0.77,TRUE,0.05289999999999999
2018-08-24,NJ-S1,market,0.72,TRUE,0.07840000000000001
2018-08-24,NM-S1,market,0.81,TRUE,0.03609999999999998
2018-08-24,NV-03,market,0.85,TRUE,0.022500000000000006
2018-08-24,NV-04,market,0.85,TRUE,0.022500000000000006
2018-08-24,NV-S1,market,0.6599999999999999,TRUE,0.11560000000000005
2018-08-24,NY-01,market,0.21,TRUE,0.04409999999999999
2018-08-24,NY-09,market,0.98,TRUE,4.000000000000007e-4
2018-08-24,NY-14,market,0.96,TRUE,0.001600000000000003
2018-08-24,NY-19,market,0.61,TRUE,0.1521
2018-08-24,NY-27,market,0.84,FALSE,0.7055999999999999
2018-08-24,OH-01,market,0.38,TRUE,0.1444
2018-08-24,OH-12,market,0.35,TRUE,0.12249999999999998
2018-08-24,OH-S1,market,0.86,TRUE,0.019600000000000003
2018-08-24,PA-06,market,0.96,TRUE,0.001600000000000003
2018-08-24,PA-09,market,0.03,TRUE,9e-4
2018-08-24,PA-15,market,0.050000000000000044,TRUE,0.0025000000000000044
2018-08-24,PA-17,market,0.85,TRUE,0.022500000000000006
2018-08-24,PA-S1,market,0.86,TRUE,0.019600000000000003
2018-08-24,SC-04,market,0.02,TRUE,4e-4
2018-08-24,TN-S1,market,0.41,TRUE,0.16809999999999997
2018-08-24,TX-05,market,0.10999999999999999,TRUE,0.012099999999999998
2018-08-24,TX-06,market,0.04,TRUE,0.0016
2018-08-24,TX-07,market,0.35,FALSE,0.42250000000000004
2018-08-24,TX-21,market,0.21999999999999997,TRUE,0.04839999999999999
2018-08-24,TX-23,market,0.5800000000000001,FALSE,0.3364000000000001
2018-08-24,TX-29,market,0.98,TRUE,4.000000000000007e-4
2018-08-24,TX-32,market,0.39,FALSE,0.3721
2018-08-24,TX-S1,market,0.35,TRUE,0.12249999999999998
2018-08-24,VA-02,market,0.43,FALSE,0.3249000000000001
2018-08-24,VA-06,market,0.05,TRUE,0.0025000000000000005
2018-08-24,VA-10,market,0.77,TRUE,0.05289999999999999
2018-08-24,VA-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-24,VT-S1,market,0.95,TRUE,0.0025000000000000044
2018-08-24,WA-08,market,0.53,TRUE,0.22089999999999999
2018-08-24,WI-01,market,0.24,TRUE,0.0576
2018-08-24,WI-S1,market,0.76,TRUE,0.0576
2018-08-24,WV-03,market,0.5,TRUE,0.25
2018-08-24,WV-S1,market,0.78,TRUE,0.04839999999999999
2018-08-25,AZ-S1,market,0.59,TRUE,0.16810000000000003
2018-08-25,CA-12,market,0.97,TRUE,9.000000000000016e-4
2018-08-25,CA-21,market,0.25,FALSE,0.5625
2018-08-25,CA-22,market,0.29000000000000004,TRUE,0.08410000000000002
2018-08-25,CA-25,market,0.5700000000000001,TRUE,0.18489999999999995
2018-08-25,CA-39,market,0.5,FALSE,0.25
2018-08-25,CA-45,market,0.51,TRUE,0.24009999999999998
