date,mid,cid,contract,price,volume
2018-10-08,4557,11267,Democratic,0.89,0
2018-10-09,4557,11267,Democratic,0.89,0
2018-10-10,4557,11267,Democratic,0.89,0
2018-10-11,4557,11267,Democratic,0.98,1
2018-10-12,4557,11267,Democratic,0.98,25
2018-10-13,4557,11267,Democratic,0.98,0
2018-10-14,4557,11267,Democratic,0.98,0
2018-10-15,4557,11267,Democratic,0.96,18
2018-10-16,4557,11267,Democratic,0.96,0
2018-10-17,4557,11267,Democratic,0.96,0
2018-10-18,4557,11267,Democratic,0.96,0
2018-10-19,4557,11267,Democratic,0.96,0
2018-10-20,4557,11267,Democratic,0.96,0
2018-10-21,4557,11267,Democratic,0.96,0
2018-10-22,4557,11267,Democratic,0.96,0
2018-10-23,4557,11267,Democratic,0.94,100
2018-10-24,4557,11267,Democratic,0.94,0
2018-10-25,4557,11267,Democratic,0.95,51
2018-10-26,4557,11267,Democratic,0.96,61
2018-10-27,4557,11267,Democratic,0.96,1
2018-10-28,4557,11267,Democratic,0.96,126
2018-10-29,4557,11267,Democratic,0.95,2128
2018-10-30,4557,11267,Democratic,0.95,297
2018-10-31,4557,11267,Democratic,0.96,770
2018-11-01,4557,11267,Democratic,0.95,100
2018-11-02,4557,11267,Democratic,0.95,1104
2018-08-05,4557,11265,Republican,0.07,0
2018-08-06,4557,11265,Republican,0.07,0
2018-08-07,4557,11265,Republican,0.07,0
2018-08-08,4557,11265,Republican,0.05,2
2018-08-09,4557,11265,Republican,0.05,0
2018-08-10,4557,11265,Republican,0.05,300
2018-08-11,4557,11265,Republican,0.05,0
2018-08-12,4557,11265,Republican,0.05,0
2018-08-13,4557,11265,Republican,0.05,0
2018-08-14,4557,11265,Republican,0.05,0
2018-08-15,4557,11265,Republican,0.05,0
2018-08-16,4557,11265,Republican,0.05,0
2018-08-17,4557,11265,Republican,0.05,0
2018-08-18,4557,11265,Republican,0.05,0
2018-08-19,4557,11265,Republican,0.05,0
2018-08-20,4557,11265,Republican,0.03,53
2018-08-21,4557,11265,Republican,0.05,4
2018-08-22,4557,11265,Republican,0.03,1
2018-08-23,4557,11265,Republican,0.03,0
2018-08-24,4557,11265,Republican,0.04,136
2018-08-25,4557,11265,Republican,0.04,0
2018-08-26,4557,11265,Republican,0.04,0
2018-08-27,4557,11265,Republican,0.04,0
2018-08-28,4557,11265,Republican,0.04,0
2018-08-29,4557,11265,Republican,0.04,0
2018-08-30,4557,11265,Republican,0.04,0
2018-08-31,4557,11265,Republican,0.04,0
2018-09-01,4557,11265,Republican,0.04,0
2018-09-02,4557,11265,Republican,0.04,0
2018-09-03,4557,11265,Republican,0.04,0
2018-09-04,4557,11265,Republican,0.04,75
2018-09-05,4557,11265,Republican,0.04,0
2018-09-06,4557,11265,Republican,0.06,45
2018-09-07,4557,11265,Republican,0.06,1
2018-09-08,4557,11265,Republican,0.06,0
2018-09-09,4557,11265,Republican,0.06,0
2018-09-10,4557,11265,Republican,0.02,6
2018-09-11,4557,11265,Republican,0.02,0
2018-09-12,4557,11265,Republican,0.02,0
2018-09-13,4557,11265,Republican,0.02,0
2018-09-14,4557,11265,Republican,0.02,0
2018-09-15,4557,11265,Republican,0.05,3
2018-09-16,4557,11265,Republican,0.06,432
2018-09-17,4557,11265,Republican,0.06,297
2018-09-18,4557,11265,Republican,0.06,111
2018-09-19,4557,11265,Republican,0.06,1
2018-09-20,4557,11265,Republican,0.06,0
2018-09-21,4557,11265,Republican,0.08,40
2018-09-22,4557,11265,Republican,0.05,11
2018-09-23,4557,11265,Republican,0.05,59
2018-09-24,4557,11265,Republican,0.05,272
2018-09-25,4557,11265,Republican,0.04,1
2018-09-26,4557,11265,Republican,0.07,706
2018-09-27,4557,11265,Republican,0.08,422
2018-09-28,4557,11265,Republican,0.08,0
2018-09-29,4557,11265,Republican,0.08,5
2018-09-30,4557,11265,Republican,0.1,943
2018-10-01,4557,11265,Republican,0.1,0
2018-10-02,4557,11265,Republican,0.08,169
2018-10-03,4557,11265,Republican,0.08,0
2018-10-04,4557,11265,Republican,0.09,253
2018-10-05,4557,11265,Republican,0.09,2267
2018-10-06,4557,11265,Republican,0.04,558
2018-10-07,4557,11265,Republican,0.08,501
2018-10-08,4557,11265,Republican,0.08,228
2018-10-09,4557,11265,Republican,0.06,10
2018-10-10,4557,11265,Republican,0.06,51
2018-10-11,4557,11265,Republican,0.06,0
2018-10-12,4557,11265,Republican,0.07,2361
2018-10-13,4557,11265,Republican,0.06,1
2018-10-14,4557,11265,Republican,0.06,721
2018-10-15,4557,11265,Republican,0.06,23
2018-10-16,4557,11265,Republican,0.07,50
2018-10-17,4557,11265,Republican,0.07,12
2018-10-18,4557,11265,Republican,0.06,58
2018-10-19,4557,11265,Republican,0.07,1
2018-10-20,4557,11265,Republican,0.06,166
2018-10-21,4557,11265,Republican,0.05,3
2018-10-22,4557,11265,Republican,0.05,0
2018-10-23,4557,11265,Republican,0.05,45
2018-10-24,4557,11265,Republican,0.05,29
2018-10-25,4557,11265,Republican,0.05,11
2018-10-26,4557,11265,Republican,0.05,1007
2018-10-27,4557,11265,Republican,0.05,2
2018-10-28,4557,11265,Republican,0.05,331
2018-10-29,4557,11265,Republican,0.05,1790
2018-10-30,4557,11265,Republican,0.05,459
2018-10-31,4557,11265,Republican,0.05,1013
2018-11-01,4557,11265,Republican,0.05,450
2018-11-02,4557,11265,Republican,0.04,169
2018-08-05,4557,11267,Democratic,0.95,0
2018-08-06,4557,11267,Democratic,0.95,0
2018-08-07,4557,11267,Democratic,0.95,0
2018-08-08,4557,11267,Democratic,0.94,84
2018-08-09,4557,11267,Democratic,0.94,0
2018-08-10,4557,11267,Democratic,0.94,1
2018-08-11,4557,11267,Democratic,0.94,0
2018-08-12,4557,11267,Democratic,0.94,0
2018-08-13,4557,11267,Democratic,0.94,0
2018-08-14,4557,11267,Democratic,0.94,0
2018-08-15,4557,11267,Democratic,0.94,0
2018-08-16,4557,11267,Democratic,0.94,0
2018-08-17,4557,11267,Democratic,0.94,0
2018-08-18,4557,11267,Democratic,0.94,0
2018-08-19,4557,11267,Democratic,0.94,0
2018-08-20,4557,11267,Democratic,0.97,25
2018-08-21,4557,11267,Democratic,0.97,7
2018-08-22,4557,11267,Democratic,0.96,1
2018-08-23,4557,11267,Democratic,0.97,30
2018-08-24,4557,11267,Democratic,0.97,1
2018-08-25,4557,11267,Democratic,0.97,0
2018-08-26,4557,11267,Democratic,0.97,0
2018-08-27,4557,11267,Democratic,0.97,0
2018-08-28,4557,11267,Democratic,0.97,0
2018-08-29,4557,11267,Democratic,0.97,0
2018-08-30,4557,11267,Democratic,0.96,1
2018-08-31,4557,11267,Democratic,0.96,0
2018-09-01,4557,11267,Democratic,0.96,0
2018-09-02,4557,11267,Democratic,0.96,0
2018-09-03,4557,11267,Democratic,0.96,0
2018-09-04,4557,11267,Democratic,0.96,10
2018-09-05,4557,11267,Democratic,0.96,0
2018-09-06,4557,11267,Democratic,0.96,144
2018-09-07,4557,11267,Democratic,0.96,0
2018-09-08,4557,11267,Democratic,0.94,11
2018-09-09,4557,11267,Democratic,0.94,0
2018-09-10,4557,11267,Democratic,0.94,101
2018-09-11,4557,11267,Democratic,0.93,5
2018-09-12,4557,11267,Democratic,0.94,10
2018-09-13,4557,11267,Democratic,0.94,57
2018-09-14,4557,11267,Democratic,0.94,1
2018-09-15,4557,11267,Democratic,0.94,9
2018-09-16,4557,11267,Democratic,0.94,10
2018-09-17,4557,11267,Democratic,0.94,401
2018-09-18,4557,11267,Democratic,0.94,3
2018-09-19,4557,11267,Democratic,0.94,1
2018-09-20,4557,11267,Democratic,0.94,0
2018-09-21,4557,11267,Democratic,0.95,28
2018-09-22,4557,11267,Democratic,0.95,0
2018-09-23,4557,11267,Democratic,0.95,933
2018-09-24,4557,11267,Democratic,0.95,0
2018-09-25,4557,11267,Democratic,0.95,1
2018-09-26,4557,11267,Democratic,0.96,9
2018-09-27,4557,11267,Democratic,0.95,50
2018-09-28,4557,11267,Democratic,0.95,0
2018-09-29,4557,11267,Democratic,0.96,2
2018-09-30,4557,11267,Democratic,0.96,0
2018-10-01,4557,11267,Democratic,0.89,312
2018-10-02,4557,11267,Democratic,0.89,0
2018-10-03,4557,11267,Democratic,0.89,0
2018-10-04,4557,11267,Democratic,0.89,0
2018-10-05,4557,11267,Democratic,0.89,0
2018-10-06,4557,11267,Democratic,0.89,0
2018-10-07,4557,11267,Democratic,0.89,0
2018-10-08,4557,11267,Democratic,0.89,0
2018-10-09,4557,11267,Democratic,0.89,0
2018-10-10,4557,11267,Democratic,0.89,0
2018-10-11,4557,11267,Democratic,0.98,1
2018-10-12,4557,11267,Democratic,0.98,25
2018-10-13,4557,11267,Democratic,0.98,0
2018-10-14,4557,11267,Democratic,0.98,0
2018-10-15,4557,11267,Democratic,0.96,18
2018-10-16,4557,11267,Democratic,0.96,0
2018-10-17,4557,11267,Democratic,0.96,0
2018-10-18,4557,11267,Democratic,0.96,0
2018-10-19,4557,11267,Democratic,0.96,0
2018-10-20,4557,11267,Democratic,0.96,0
2018-10-21,4557,11267,Democratic,0.96,0
2018-10-22,4557,11267,Democratic,0.96,0
2018-10-23,4557,11267,Democratic,0.94,100
2018-10-24,4557,11267,Democratic,0.94,0
2018-10-25,4557,11267,Democratic,0.95,51
2018-10-26,4557,11267,Democratic,0.96,61
2018-10-27,4557,11267,Democratic,0.96,1
2018-10-28,4557,11267,Democratic,0.96,126
2018-10-29,4557,11267,Democratic,0.95,2128
2018-10-30,4557,11267,Democratic,0.95,297
2018-10-31,4557,11267,Democratic,0.96,770
2018-11-01,4557,11267,Democratic,0.95,100
2018-11-02,4557,11267,Democratic,0.95,1104
2018-08-05,4638,11546,Democratic,0.72,0
2018-08-06,4638,11546,Democratic,0.72,0
2018-08-07,4638,11546,Democratic,0.72,0
2018-08-08,4638,11546,Democratic,0.68,8
2018-08-09,4638,11546,Democratic,0.68,0
2018-08-10,4638,11546,Democratic,0.68,0
2018-08-11,4638,11546,Democratic,0.73,3
2018-08-12,4638,11546,Democratic,0.73,0
2018-08-13,4638,11546,Democratic,0.7,24
2018-08-14,4638,11546,Democratic,0.64,114
2018-08-15,4638,11546,Democratic,0.64,50
2018-08-16,4638,11546,Democratic,0.65,10
2018-08-17,4638,11546,Democratic,0.65,0
2018-08-18,4638,11546,Democratic,0.65,0
2018-08-19,4638,11546,Democratic,0.68,1
2018-08-20,4638,11546,Democratic,0.65,12
2018-08-21,4638,11546,Democratic,0.65,5
2018-08-22,4638,11546,Democratic,0.65,0
2018-08-23,4638,11546,Democratic,0.65,0
2018-08-24,4638,11546,Democratic,0.65,0
2018-08-25,4638,11546,Democratic,0.65,0
2018-08-26,4638,11546,Democratic,0.65,0
2018-08-27,4638,11546,Democratic,0.65,0
2018-08-28,4638,11546,Democratic,0.63,16
2018-08-29,4638,11546,Democratic,0.63,0
2018-08-30,4638,11546,Democratic,0.62,34
2018-08-31,4638,11546,Democratic,0.61,32
2018-09-01,4638,11546,Democratic,0.61,0
2018-09-02,4638,11546,Democratic,0.62,45
2018-09-03,4638,11546,Democratic,0.62,12
2018-09-04,4638,11546,Democratic,0.63,4
2018-09-05,4638,11546,Democratic,0.62,5
2018-09-06,4638,11546,Democratic,0.62,0
2018-09-07,4638,11546,Democratic,0.62,0
2018-09-08,4638,11546,Democratic,0.62,0
2018-09-09,4638,11546,Democratic,0.62,8
2018-09-10,4638,11546,Democratic,0.64,2
2018-09-11,4638,11546,Democratic,0.63,103
2018-09-12,4638,11546,Democratic,0.63,0
2018-09-13,4638,11546,Democratic,0.63,0
2018-09-14,4638,11546,Democratic,0.63,0
2018-09-15,4638,11546,Democratic,0.63,0
2018-09-16,4638,11546,Democratic,0.62,2
2018-09-17,4638,11546,Democratic,0.62,0
2018-09-18,4638,11546,Democratic,0.62,11
2018-09-19,4638,11546,Democratic,0.62,18
2018-09-20,4638,11546,Democratic,0.65,172
2018-09-21,4638,11546,Democratic,0.65,0
2018-09-22,4638,11546,Democratic,0.65,0
2018-09-23,4638,11546,Democratic,0.64,31
2018-09-24,4638,11546,Democratic,0.64,0
2018-09-25,4638,11546,Democratic,0.64,0
2018-09-26,4638,11546,Democratic,0.64,0
2018-09-27,4638,11546,Democratic,0.64,0
2018-09-28,4638,11546,Democratic,0.6,163
2018-09-29,4638,11546,Democratic,0.62,161
2018-09-30,4638,11546,Democratic,0.62,0
2018-10-01,4638,11546,Democratic,0.63,238
2018-10-02,4638,11546,Democratic,0.62,5
2018-10-03,4638,11546,Democratic,0.62,0
2018-10-04,4638,11546,Democratic,0.62,1
2018-10-05,4638,11546,Democratic,0.63,88
2018-10-06,4638,11546,Democratic,0.45,649
2018-10-07,4638,11546,Democratic,0.45,70
2018-10-08,4638,11546,Democratic,0.44,316
2018-10-09,4638,11546,Democratic,0.51,518
2018-10-10,4638,11546,Democratic,0.51,72
2018-10-11,4638,11546,Democratic,0.51,60
2018-10-12,4638,11546,Democratic,0.46,353
2018-10-13,4638,11546,Democratic,0.64,400
2018-10-14,4638,11546,Democratic,0.63,43
2018-10-15,4638,11546,Democratic,0.63,10
2018-10-16,4638,11546,Democratic,0.55,12
2018-10-17,4638,11546,Democratic,0.63,114
2018-10-18,4638,11546,Democratic,0.6,344
2018-10-19,4638,11546,Democratic,0.59,54
2018-10-20,4638,11546,Democratic,0.59,14
2018-10-21,4638,11546,Democratic,0.6,22
2018-10-22,4638,11546,Democratic,0.59,5
2018-10-23,4638,11546,Democratic,0.47,314
2018-10-24,4638,11546,Democratic,0.55,83
2018-10-25,4638,11546,Democratic,0.52,32
2018-10-26,4638,11546,Democratic,0.56,154
2018-10-27,4638,11546,Democratic,0.54,48
2018-10-28,4638,11546,Democratic,0.53,197
2018-10-29,4638,11546,Democratic,0.55,92
2018-10-30,4638,11546,Democratic,0.53,477
2018-10-31,4638,11546,Democratic,0.53,480
2018-11-01,4638,11546,Democratic,0.53,493
2018-11-02,4638,11546,Democratic,0.48,851
2018-08-05,4638,11547,Republican,0.3,0
2018-08-06,4638,11547,Republican,0.32,1
2018-08-07,4638,11547,Republican,0.32,0
2018-08-08,4638,11547,Republican,0.32,1
2018-08-09,4638,11547,Republican,0.32,1
2018-08-10,4638,11547,Republican,0.32,0
2018-08-11,4638,11547,Republican,0.32,0
2018-08-12,4638,11547,Republican,0.32,12
2018-08-13,4638,11547,Republican,0.34,178
2018-08-14,4638,11547,Republican,0.36,73
2018-08-15,4638,11547,Republican,0.36,50
2018-08-16,4638,11547,Republican,0.36,0
2018-08-17,4638,11547,Republican,0.32,96
2018-08-18,4638,11547,Republican,0.32,100
2018-08-19,4638,11547,Republican,0.35,11
2018-08-20,4638,11547,Republican,0.33,1
2018-08-21,4638,11547,Republican,0.37,36
2018-08-22,4638,11547,Republican,0.37,0
2018-08-23,4638,11547,Republican,0.38,24
2018-08-24,4638,11547,Republican,0.38,0
2018-08-25,4638,11547,Republican,0.37,10
2018-08-26,4638,11547,Republican,0.37,10
2018-08-27,4638,11547,Republican,0.37,0
2018-08-28,4638,11547,Republican,0.36,146
2018-08-29,4638,11547,Republican,0.36,0
2018-08-30,4638,11547,Republican,0.36,0
2018-08-31,4638,11547,Republican,0.36,0
2018-09-01,4638,11547,Republican,0.36,0
2018-09-02,4638,11547,Republican,0.36,0
2018-09-03,4638,11547,Republican,0.43,2
2018-09-04,4638,11547,Republican,0.43,30
2018-09-05,4638,11547,Republican,0.43,0
2018-09-06,4638,11547,Republican,0.36,1
2018-09-07,4638,11547,Republican,0.36,0
2018-09-08,4638,11547,Republican,0.36,0
2018-09-09,4638,11547,Republican,0.36,2
2018-09-10,4638,11547,Republican,0.38,5
2018-09-11,4638,11547,Republican,0.38,6
2018-09-12,4638,11547,Republican,0.38,0
2018-09-13,4638,11547,Republican,0.38,0
2018-09-14,4638,11547,Republican,0.39,50
2018-09-15,4638,11547,Republican,0.39,0
2018-09-16,4638,11547,Republican,0.39,0
2018-09-17,4638,11547,Republican,0.39,0
2018-09-18,4638,11547,Republican,0.4,17
2018-09-19,4638,11547,Republican,0.4,0
2018-09-20,4638,11547,Republican,0.35,4
2018-09-21,4638,11547,Republican,0.35,0
2018-09-22,4638,11547,Republican,0.35,0
2018-09-23,4638,11547,Republican,0.35,0
2018-09-24,4638,11547,Republican,0.35,0
2018-09-25,4638,11547,Republican,0.38,51
2018-09-26,4638,11547,Republican,0.38,0
2018-09-27,4638,11547,Republican,0.38,0
2018-09-28,4638,11547,Republican,0.41,26
2018-09-29,4638,11547,Republican,0.39,288
2018-09-30,4638,11547,Republican,0.39,0
2018-10-01,4638,11547,Republican,0.37,223
2018-10-02,4638,11547,Republican,0.47,26
2018-10-03,4638,11547,Republican,0.47,0
2018-10-04,4638,11547,Republican,0.41,1
2018-10-05,4638,11547,Republican,0.42,12
2018-10-06,4638,11547,Republican,0.48,133
2018-10-07,4638,11547,Republican,0.55,31
2018-10-08,4638,11547,Republican,0.66,14
2018-10-09,4638,11547,Republican,0.48,145
2018-10-10,4638,11547,Republican,0.48,17
2018-10-11,4638,11547,Republican,0.54,525
2018-10-12,4638,11547,Republican,0.28,548
2018-10-13,4638,11547,Republican,0.31,314
2018-10-14,4638,11547,Republican,0.36,207
2018-10-15,4638,11547,Republican,0.38,11
2018-10-16,4638,11547,Republican,0.45,7
2018-10-17,4638,11547,Republican,0.37,1
2018-10-18,4638,11547,Republican,0.39,61
2018-10-19,4638,11547,Republican,0.44,249
2018-10-20,4638,11547,Republican,0.41,15
2018-10-21,4638,11547,Republican,0.45,59
2018-10-22,4638,11547,Republican,0.45,29
2018-10-23,4638,11547,Republican,0.47,378
2018-10-24,4638,11547,Republican,0.46,74
2018-10-25,4638,11547,Republican,0.51,179
2018-10-26,4638,11547,Republican,0.44,107
2018-10-27,4638,11547,Republican,0.55,304
2018-10-28,4638,11547,Republican,0.44,54
2018-10-29,4638,11547,Republican,0.56,38
2018-10-30,4638,11547,Republican,0.49,179
2018-10-31,4638,11547,Republican,0.56,598
2018-11-01,4638,11547,Republican,0.51,943
2018-11-02,4638,11547,Republican,0.53,1277
2018-08-05,4638,11546,Democratic,0.72,0
2018-08-06,4638,11546,Democratic,0.72,0
2018-08-07,4638,11546,Democratic,0.72,0
2018-08-08,4638,11546,Democratic,0.68,8
2018-08-09,4638,11546,Democratic,0.68,0
2018-08-10,4638,11546,Democratic,0.68,0
2018-08-11,4638,11546,Democratic,0.73,3
2018-08-12,4638,11546,Democratic,0.73,0
2018-08-13,4638,11546,Democratic,0.7,24
2018-08-14,4638,11546,Democratic,0.64,114
2018-08-15,4638,11546,Democratic,0.64,50
2018-08-16,4638,11546,Democratic,0.65,10
2018-08-17,4638,11546,Democratic,0.65,0
2018-08-18,4638,11546,Democratic,0.65,0
2018-08-19,4638,11546,Democratic,0.68,1
2018-08-20,4638,11546,Democratic,0.65,12
2018-08-21,4638,11546,Democratic,0.65,5
2018-08-22,4638,11546,Democratic,0.65,0
2018-08-23,4638,11546,Democratic,0.65,0
2018-08-24,4638,11546,Democratic,0.65,0
2018-08-25,4638,11546,Democratic,0.65,0
2018-08-26,4638,11546,Democratic,0.65,0
2018-08-27,4638,11546,Democratic,0.65,0
2018-08-28,4638,11546,Democratic,0.63,16
2018-08-29,4638,11546,Democratic,0.63,0
2018-08-30,4638,11546,Democratic,0.62,34
2018-08-31,4638,11546,Democratic,0.61,32
2018-09-01,4638,11546,Democratic,0.61,0
2018-09-02,4638,11546,Democratic,0.62,45
2018-09-03,4638,11546,Democratic,0.62,12
2018-09-04,4638,11546,Democratic,0.63,4
2018-09-05,4638,11546,Democratic,0.62,5
2018-09-06,4638,11546,Democratic,0.62,0
2018-09-07,4638,11546,Democratic,0.62,0
2018-09-08,4638,11546,Democratic,0.62,0
2018-09-09,4638,11546,Democratic,0.62,8
2018-09-10,4638,11546,Democratic,0.64,2
2018-09-11,4638,11546,Democratic,0.63,103
2018-09-12,4638,11546,Democratic,0.63,0
2018-09-13,4638,11546,Democratic,0.63,0
2018-09-14,4638,11546,Democratic,0.63,0
2018-09-15,4638,11546,Democratic,0.63,0
2018-09-16,4638,11546,Democratic,0.62,2
2018-09-17,4638,11546,Democratic,0.62,0
2018-09-18,4638,11546,Democratic,0.62,11
2018-09-19,4638,11546,Democratic,0.62,18
2018-09-20,4638,11546,Democratic,0.65,172
2018-09-21,4638,11546,Democratic,0.65,0
2018-09-22,4638,11546,Democratic,0.65,0
2018-09-23,4638,11546,Democratic,0.64,31
2018-09-24,4638,11546,Democratic,0.64,0
2018-09-25,4638,11546,Democratic,0.64,0
2018-09-26,4638,11546,Democratic,0.64,0
2018-09-27,4638,11546,Democratic,0.64,0
2018-09-28,4638,11546,Democratic,0.6,163
2018-09-29,4638,11546,Democratic,0.62,161
2018-09-30,4638,11546,Democratic,0.62,0
2018-10-01,4638,11546,Democratic,0.63,238
2018-10-02,4638,11546,Democratic,0.62,5
2018-10-03,4638,11546,Democratic,0.62,0
2018-10-04,4638,11546,Democratic,0.62,1
2018-10-05,4638,11546,Democratic,0.63,88
2018-10-06,4638,11546,Democratic,0.45,649
2018-10-07,4638,11546,Democratic,0.45,70
2018-10-08,4638,11546,Democratic,0.44,316
2018-10-09,4638,11546,Democratic,0.51,518
2018-10-10,4638,11546,Democratic,0.51,72
2018-10-11,4638,11546,Democratic,0.51,60
2018-10-12,4638,11546,Democratic,0.46,353
2018-10-13,4638,11546,Democratic,0.64,400
2018-10-14,4638,11546,Democratic,0.63,43
2018-10-15,4638,11546,Democratic,0.63,10
2018-10-16,4638,11546,Democratic,0.55,12
2018-10-17,4638,11546,Democratic,0.63,114
2018-10-18,4638,11546,Democratic,0.6,344
2018-10-19,4638,11546,Democratic,0.59,54
2018-10-20,4638,11546,Democratic,0.59,14
2018-10-21,4638,11546,Democratic,0.6,22
2018-10-22,4638,11546,Democratic,0.59,5
2018-10-23,4638,11546,Democratic,0.47,314
2018-10-24,4638,11546,Democratic,0.55,83
2018-10-25,4638,11546,Democratic,0.52,32
2018-10-26,4638,11546,Democratic,0.56,154
2018-10-27,4638,11546,Democratic,0.54,48
2018-10-28,4638,11546,Democratic,0.53,197
2018-10-29,4638,11546,Democratic,0.55,92
2018-10-30,4638,11546,Democratic,0.53,477
2018-10-31,4638,11546,Democratic,0.53,480
2018-11-01,4638,11546,Democratic,0.53,493
2018-11-02,4638,11546,Democratic,0.48,851
2018-08-05,4638,11547,Republican,0.3,0
2018-08-06,4638,11547,Republican,0.32,1
2018-08-07,4638,11547,Republican,0.32,0
2018-08-08,4638,11547,Republican,0.32,1
2018-08-09,4638,11547,Republican,0.32,1
2018-08-10,4638,11547,Republican,0.32,0
2018-08-11,4638,11547,Republican,0.32,0
2018-08-12,4638,11547,Republican,0.32,12
2018-08-13,4638,11547,Republican,0.34,178
2018-08-14,4638,11547,Republican,0.36,73
2018-08-15,4638,11547,Republican,0.36,50
2018-08-16,4638,11547,Republican,0.36,0
2018-08-17,4638,11547,Republican,0.32,96
2018-08-18,4638,11547,Republican,0.32,100
2018-08-19,4638,11547,Republican,0.35,11
2018-08-20,4638,11547,Republican,0.33,1
2018-08-21,4638,11547,Republican,0.37,36
2018-08-22,4638,11547,Republican,0.37,0
2018-08-23,4638,11547,Republican,0.38,24
2018-08-24,4638,11547,Republican,0.38,0
2018-08-25,4638,11547,Republican,0.37,10
2018-08-26,4638,11547,Republican,0.37,10
2018-08-27,4638,11547,Republican,0.37,0
2018-08-28,4638,11547,Republican,0.36,146
2018-08-29,4638,11547,Republican,0.36,0
2018-08-30,4638,11547,Republican,0.36,0
2018-08-31,4638,11547,Republican,0.36,0
2018-09-01,4638,11547,Republican,0.36,0
2018-09-02,4638,11547,Republican,0.36,0
2018-09-03,4638,11547,Republican,0.43,2
2018-09-04,4638,11547,Republican,0.43,30
2018-09-05,4638,11547,Republican,0.43,0
2018-09-06,4638,11547,Republican,0.36,1
2018-09-07,4638,11547,Republican,0.36,0
2018-09-08,4638,11547,Republican,0.36,0
2018-09-09,4638,11547,Republican,0.36,2
2018-09-10,4638,11547,Republican,0.38,5
2018-09-11,4638,11547,Republican,0.38,6
2018-09-12,4638,11547,Republican,0.38,0
2018-09-13,4638,11547,Republican,0.38,0
2018-09-14,4638,11547,Republican,0.39,50
2018-09-15,4638,11547,Republican,0.39,0
2018-09-16,4638,11547,Republican,0.39,0
2018-09-17,4638,11547,Republican,0.39,0
2018-09-18,4638,11547,Republican,0.4,17
2018-09-19,4638,11547,Republican,0.4,0
2018-09-20,4638,11547,Republican,0.35,4
2018-09-21,4638,11547,Republican,0.35,0
2018-09-22,4638,11547,Republican,0.35,0
2018-09-23,4638,11547,Republican,0.35,0
2018-09-24,4638,11547,Republican,0.35,0
2018-09-25,4638,11547,Republican,0.38,51
2018-09-26,4638,11547,Republican,0.38,0
2018-09-27,4638,11547,Republican,0.38,0
2018-09-28,4638,11547,Republican,0.41,26
2018-09-29,4638,11547,Republican,0.39,288
2018-09-30,4638,11547,Republican,0.39,0
2018-10-01,4638,11547,Republican,0.37,223
2018-10-02,4638,11547,Republican,0.47,26
2018-10-03,4638,11547,Republican,0.47,0
2018-10-04,4638,11547,Republican,0.41,1
2018-10-05,4638,11547,Republican,0.42,12
2018-10-06,4638,11547,Republican,0.48,133
2018-10-07,4638,11547,Republican,0.55,31
2018-10-08,4638,11547,Republican,0.66,14
2018-10-09,4638,11547,Republican,0.48,145
2018-10-10,4638,11547,Republican,0.48,17
2018-10-11,4638,11547,Republican,0.54,525
2018-10-12,4638,11547,Republican,0.28,548
2018-10-13,4638,11547,Republican,0.31,314
2018-10-14,4638,11547,Republican,0.36,207
2018-10-15,4638,11547,Republican,0.38,11
2018-10-16,4638,11547,Republican,0.45,7
2018-10-17,4638,11547,Republican,0.37,1
2018-10-18,4638,11547,Republican,0.39,61
2018-10-19,4638,11547,Republican,0.44,249
2018-10-20,4638,11547,Republican,0.41,15
2018-10-21,4638,11547,Republican,0.45,59
2018-10-22,4638,11547,Republican,0.45,29
2018-10-23,4638,11547,Republican,0.47,378
2018-10-24,4638,11547,Republican,0.46,74
2018-10-25,4638,11547,Republican,0.51,179
2018-10-26,4638,11547,Republican,0.44,107
2018-10-27,4638,11547,Republican,0.55,304
2018-10-28,4638,11547,Republican,0.44,54
2018-10-29,4638,11547,Republican,0.56,38
2018-10-30,4638,11547,Republican,0.49,179
2018-10-31,4638,11547,Republican,0.56,598
2018-11-01,4638,11547,Republican,0.51,943
2018-11-02,4638,11547,Republican,0.53,1277
2018-08-05,4643,11569,Democratic,0.95,214
2018-08-06,4643,11569,Democratic,0.95,0
2018-08-07,4643,11569,Democratic,0.95,25
2018-08-08,4643,11569,Democratic,0.95,0
2018-08-09,4643,11569,Democratic,0.95,0
2018-08-10,4643,11569,Democratic,0.95,0
2018-08-11,4643,11569,Democratic,0.95,0
2018-08-12,4643,11569,Democratic,0.95,0
2018-08-13,4643,11569,Democratic,0.95,0
2018-08-14,4643,11569,Democratic,0.95,0
2018-08-15,4643,11569,Democratic,0.95,0
2018-08-16,4643,11569,Democratic,0.95,0
2018-08-17,4643,11569,Democratic,0.95,0
2018-08-18,4643,11569,Democratic,0.95,50
2018-08-19,4643,11569,Democratic,0.95,0
2018-08-20,4643,11569,Democratic,0.96,100
2018-08-21,4643,11569,Democratic,0.96,116
2018-08-22,4643,11569,Democratic,0.96,103
2018-08-23,4643,11569,Democratic,0.97,103
2018-08-24,4643,11569,Democratic,0.97,103
2018-08-25,4643,11569,Democratic,0.97,0
2018-08-26,4643,11569,Democratic,0.97,0
2018-08-27,4643,11569,Democratic,0.97,0
2018-08-28,4643,11569,Democratic,0.97,0
2018-08-29,4643,11569,Democratic,0.97,0
2018-08-30,4643,11569,Democratic,0.97,0
2018-08-31,4643,11569,Democratic,0.97,0
