date,mid,cid,price,volume,code,party
2018-09-28,4023,9094,0.1,0,MS-03,D
2018-09-28,4023,9095,0.92,0,MS-03,R
2018-09-28,4030,9124,0.44,0,CA-39,D
2018-09-28,4030,9125,0.69,1,CA-39,R
2018-09-28,4030,9124,0.44,0,CA-39,D
2018-09-28,4030,9125,0.69,1,CA-39,R
2018-09-28,4039,9152,0.81,264,CA-49,D
2018-09-28,4039,9153,0.19,135,CA-49,R
2018-09-28,4039,9152,0.81,264,CA-49,D
2018-09-28,4039,9153,0.19,135,CA-49,R
2018-09-28,4104,9373,0.82,10,NJ-11,D
2018-09-28,4104,9374,0.17,3,NJ-11,R
2018-09-28,4104,9373,0.82,10,NJ-11,D
2018-09-28,4104,9374,0.17,3,NJ-11,R
2018-09-28,4105,9369,0.99,0,NY-09,D
2018-09-28,4105,9370,0.04,0,NY-09,R
2018-09-28,4105,9369,0.99,0,NY-09,D
2018-09-28,4105,9370,0.04,0,NY-09,R
2018-09-28,4106,9371,0.91,3,SC-04,R
2018-09-28,4106,9372,0.09,0,SC-04,D
2018-09-28,4106,9371,0.91,3,SC-04,R
2018-09-28,4106,9372,0.09,0,SC-04,D
2018-09-28,4126,9452,0.45,2,NY-19,R
2018-09-28,4126,9453,0.56,2,NY-19,D
2018-09-28,4126,9452,0.45,2,NY-19,R
2018-09-28,4126,9453,0.56,2,NY-19,D
2018-09-28,4127,9454,0.78,26,NY-01,R
2018-09-28,4127,9455,0.2,0,NY-01,D
2018-09-28,4127,9454,0.78,26,NY-01,R
2018-09-28,4127,9455,0.2,0,NY-01,D
2018-09-28,4138,9503,0.54,87,MN-08,R
2018-09-28,4138,9504,0.49,83,MN-08,D
2018-09-28,4138,9503,0.54,87,MN-08,R
2018-09-28,4138,9504,0.49,83,MN-08,D
2018-09-28,4156,9571,0.01,0,FL-17,D
2018-09-28,4156,9572,0.98,0,FL-17,R
2018-09-28,4156,9571,0.01,0,FL-17,D
2018-09-28,4156,9572,0.98,0,FL-17,R
2018-09-28,4177,9647,0.92,131,PA-00,D
2018-09-28,4177,9648,0.14,0,PA-00,R
2018-09-28,4177,9647,0.92,131,PA-00,D
2018-09-28,4177,9648,0.14,0,PA-00,R
2018-09-28,4192,9733,0.85,0,MS-00,R
2018-09-28,4192,9734,0.17,52,MS-00,D
2018-09-28,4192,9733,0.85,0,MS-00,R
2018-09-28,4192,9734,0.17,52,MS-00,D
2018-09-28,4231,9906,0.91,100,NE-00,R
2018-09-28,4232,9907,0.89,2,PA-00,D
2018-09-28,4253,10000,0.95,2,PA-06,D
2018-09-28,4253,10001,0.05,2,PA-06,R
2018-09-28,4253,10000,0.95,2,PA-06,D
2018-09-28,4253,10001,0.05,2,PA-06,R
2018-09-28,4255,10007,0.76,25,MN-03,D
2018-09-28,4255,10008,0.35,3,MN-03,R
2018-09-28,4255,10007,0.76,25,MN-03,D
2018-09-28,4255,10008,0.35,3,MN-03,R
2018-09-28,4256,10009,0.49,597,MI-08,R
2018-09-28,4256,10010,0.65,220,MI-08,D
2018-09-28,4256,10009,0.49,597,MI-08,R
2018-09-28,4256,10010,0.65,220,MI-08,D
2018-09-28,4257,10005,0.44,4,IL-12,D
2018-09-28,4257,10011,0.53,6,IL-12,R
2018-09-28,4257,10005,0.44,4,IL-12,D
2018-09-28,4257,10011,0.53,6,IL-12,R
2018-09-28,4258,10004,0.65,0,NJ-07,D
2018-09-28,4258,10006,0.44,1,NJ-07,R
2018-09-28,4258,10004,0.65,0,NJ-07,D
2018-09-28,4258,10006,0.44,1,NJ-07,R
2018-09-28,4263,10030,0.31,2,NC-09,R
2018-09-28,4263,10032,0.63,3,NC-09,D
2018-09-28,4263,10030,0.31,2,NC-09,R
2018-09-28,4263,10032,0.63,3,NC-09,D
2018-09-28,4264,10031,0.6,93,NC-13,R
2018-09-28,4264,10033,0.39,454,NC-13,D
2018-09-28,4264,10031,0.6,93,NC-13,R
2018-09-28,4264,10033,0.39,454,NC-13,D
2018-09-28,4271,10064,0.86,22,PA-17,D
2018-09-28,4271,10065,0.07,2,PA-17,R
2018-09-28,4271,10064,0.86,22,PA-17,D
2018-09-28,4271,10065,0.07,2,PA-17,R
2018-09-28,4281,10107,0.78,1,CT-05,D
2018-09-28,4281,10108,0.01,2,CT-05,R
2018-09-28,4281,10107,0.78,1,CT-05,D
2018-09-28,4281,10108,0.01,2,CT-05,R
2018-09-28,4304,10202,0.16,3,WI-01,D
2018-09-28,4304,10203,0.79,155,WI-01,R
2018-09-28,4304,10202,0.16,3,WI-01,D
2018-09-28,4304,10203,0.79,155,WI-01,R
2018-09-28,4315,10257,0.17,113,FL-15,D
2018-09-28,4315,10258,0.7,0,FL-15,R
2018-09-28,4315,10257,0.17,113,FL-15,D
2018-09-28,4315,10258,0.7,0,FL-15,R
2018-09-28,4341,10356,0.84,0,CO-05,R
2018-09-28,4446,10825,0.37,0,MN-01,D
2018-09-28,4446,10828,0.55,85,MN-01,R
2018-09-28,4446,10825,0.37,0,MN-01,D
2018-09-28,4446,10828,0.55,85,MN-01,R
2018-09-28,4447,10829,0.1,2,NV-04,R
2018-09-28,4447,10830,0.9,28,NV-04,D
2018-09-28,4447,10829,0.1,2,NV-04,R
2018-09-28,4447,10830,0.9,28,NV-04,D
2018-09-28,4448,10826,0.83,1027,NV-03,D
2018-09-28,4448,10827,0.16,266,NV-03,R
2018-09-28,4448,10826,0.83,1027,NV-03,D
2018-09-28,4448,10827,0.16,266,NV-03,R
2018-09-28,4557,11265,0.08,0,VA-00,R
2018-09-28,4557,11267,0.95,0,VA-00,D
2018-09-28,4557,11265,0.08,0,VA-00,R
2018-09-28,4557,11267,0.95,0,VA-00,D
2018-09-28,4638,11546,0.6,163,CA-48,D
2018-09-28,4638,11547,0.41,26,CA-48,R
2018-09-28,4638,11546,0.6,163,CA-48,D
2018-09-28,4638,11547,0.41,26,CA-48,R
2018-09-28,4643,11569,0.94,2,NY-14,D
2018-09-28,4643,11570,0.12,0,NY-14,R
2018-09-28,4643,11569,0.94,2,NY-14,D
2018-09-28,4643,11570,0.12,0,NY-14,R
2018-09-28,4644,11571,0.35,1,WV-03,D
2018-09-28,4644,11572,0.7,16,WV-03,R
2018-09-28,4644,11571,0.35,1,WV-03,D
2018-09-28,4644,11572,0.7,16,WV-03,R
2018-09-28,4729,11900,0.65,22,NY-27,R
2018-09-28,4775,12096,0.76,2,CA-21,R
2018-09-28,4776,12097,0.35,304,CA-45,R
2018-09-28,4779,12111,0.57,45,IL-06,R
2018-09-28,4780,12112,0.71,101,IL-07,D
2018-09-28,4784,12128,0.4,1162,NJ-03,R
2018-09-28,4786,12136,0.62,6,OH-12,R
2018-09-28,4786,12137,0.36,0,OH-12,D
2018-09-28,4786,12136,0.62,6,OH-12,R
2018-09-28,4786,12137,0.36,0,OH-12,D
2018-09-28,4787,12138,0.64,18,OH-01,R
2018-09-28,4790,12153,0.51,2,TX-07,R
2018-09-28,4791,12154,0.56,56,TX-32,R
2018-09-28,4795,12182,0.65,87,CA-50,R
2018-09-28,4798,12201,0.51,209,VA-07,R
2018-09-28,4799,12202,0.63,2,PA-08,R
2018-09-28,4807,12233,0.19,618,IA-01,R
2018-09-28,4824,12317,0.59,260,CA-45,D
2018-09-28,4824,12318,0.38,107,CA-45,R
2018-09-28,4824,12317,0.59,260,CA-45,D
2018-09-28,4824,12318,0.38,107,CA-45,R
2018-09-28,4825,12319,0.6,187,CA-10,D
2018-09-28,4825,12320,0.39,633,CA-10,R
2018-09-28,4825,12319,0.6,187,CA-10,D
2018-09-28,4825,12320,0.39,633,CA-10,R
2018-09-28,4830,12361,0.49,35,IA-03,D
2018-09-28,4830,12362,0.51,43,IA-03,R
2018-09-28,4830,12361,0.49,35,IA-03,D
2018-09-28,4830,12362,0.51,43,IA-03,R
2018-09-28,4831,12363,0.79,2,NY-22,D
2018-09-28,4831,12364,0.24,2,NY-22,R
2018-09-28,4831,12363,0.79,2,NY-22,D
2018-09-28,4831,12364,0.24,2,NY-22,R
2018-09-28,4838,12390,0.7,25,KS-03,D
2018-09-28,4838,12391,0.31,129,KS-03,R
2018-09-28,4838,12390,0.7,25,KS-03,D
2018-09-28,4838,12391,0.31,129,KS-03,R
2018-09-28,4839,12392,0.55,2,KS-02,D
2018-09-28,4839,12393,0.6,0,KS-02,R
2018-09-28,4839,12392,0.55,2,KS-02,D
2018-09-28,4839,12393,0.6,0,KS-02,R
2018-09-28,4843,12402,0.82,350,AZ-02,D
2018-09-28,4843,12403,0.17,952,AZ-02,R
2018-09-28,4843,12402,0.82,350,AZ-02,D
2018-09-28,4843,12403,0.17,952,AZ-02,R
2018-09-28,4885,12557,0.5,2,NM-02,D
2018-09-28,4885,12558,0.52,3,NM-02,R
2018-09-28,4885,12557,0.5,2,NM-02,D
2018-09-28,4885,12558,0.52,3,NM-02,R
2018-09-28,4886,12559,0.58,18,KY-06,D
2018-09-28,4886,12560,0.51,41,KY-06,R
2018-09-28,4886,12559,0.58,18,KY-06,D
2018-09-28,4886,12560,0.51,41,KY-06,R
2018-09-29,2918,5264,0.93,94,MA-00,D
2018-09-29,2928,5313,0.65,2774,TX-00,R
2018-09-29,2940,5368,0.97,0,VT-00,I
2018-09-29,2941,5369,0.75,1830,WV-00,D
2018-09-29,2998,5563,0.58,1034,IN-00,D
2018-09-29,2999,5564,0.58,2173,FL-00,D
2018-09-29,3450,7165,0.97,0,CA-12,D
2018-09-29,3480,7266,0.43,1153,ND-00,D
2018-09-29,3481,7267,0.67,1119,MT-00,D
2018-09-29,3484,7270,0.49,601,MO-00,D
2018-09-29,3485,7271,0.86,38,WI-00,D
2018-09-29,3489,7287,0.89,397,MI-00,D
2018-09-29,3490,7288,0.86,62,MD-04,D
2018-09-29,3496,7308,0.82,1483,NJ-00,D
2018-09-29,3497,7309,0.85,2275,NM-00,D
2018-09-29,3503,7332,0.95,0,ME-00,I
2018-09-29,3507,7345,0.01,0,AZ-00,R
2018-09-29,3513,7351,0.69,33,TX-23,R
2018-09-29,3514,7352,0.75,1,NE-02,R
2018-09-29,3520,7376,0.36,3,CA-25,R
2018-09-29,3521,7377,0.01,0,CA-49,R
2018-09-29,3522,7378,0.33,18,CA-10,R
2018-09-29,3530,7392,0.06,110,CO-06,R
2018-09-29,3531,7393,0.59,2,FL-26,R
2018-09-29,3532,7394,0.27,630,MN-02,R
2018-09-29,3538,7420,0.18,0,VA-10,R
2018-09-29,3539,7421,0.01,0,NH-01,D
2018-09-29,3608,7635,0.37,580,NV-00,R
2018-09-29,3736,8047,0.92,0,PA-15,R
2018-09-29,3736,8048,0.1,0,PA-15,D
2018-09-29,3736,8047,0.92,0,PA-15,R
2018-09-29,3736,8048,0.1,0,PA-15,D
2018-09-29,3737,8049,0.49,1,WA-08,R
2018-09-29,3737,8051,0.6,60,WA-08,D
2018-09-29,3737,8049,0.49,1,WA-08,R
2018-09-29,3737,8051,0.6,60,WA-08,D
2018-09-29,3738,8050,0.71,0,FL-27,D
2018-09-29,3738,8052,0.42,441,FL-27,R
2018-09-29,3738,8050,0.71,0,FL-27,D
2018-09-29,3738,8052,0.42,441,FL-27,R
2018-09-29,3739,8053,0.67,0,MI-11,D
2018-09-29,3739,8054,0.36,8,MI-11,R
2018-09-29,3739,8053,0.67,0,MI-11,D
2018-09-29,3739,8054,0.36,8,MI-11,R
2018-09-29,3767,8155,0.84,286,NH-01,D
2018-09-29,3767,8156,0.15,434,NH-01,R
2018-09-29,3767,8155,0.84,286,NH-01,D
2018-09-29,3767,8156,0.15,434,NH-01,R
2018-09-29,3772,8173,0.45,38,TN-00,D
2018-09-29,3772,8174,0.56,2,TN-00,R
2018-09-29,3772,8173,0.45,38,TN-00,D
2018-09-29,3772,8174,0.56,2,TN-00,R
2018-09-29,3812,8313,0.42,443,AZ-00,R
2018-09-29,3812,8314,0.59,113,AZ-00,D
2018-09-29,3812,8313,0.42,443,AZ-00,R
2018-09-29,3812,8314,0.59,113,AZ-00,D
2018-09-29,3857,8455,0.88,1005,CA-00,D
2018-09-29,3862,8469,0.95,0,NJ-02,D
2018-09-29,3862,8470,0.06,48,NJ-02,R
2018-09-29,3862,8469,0.95,0,NJ-02,D
2018-09-29,3862,8470,0.06,48,NJ-02,R
2018-09-29,3863,8467,0.88,0,TX-05,R
2018-09-29,3863,8471,0.09,0,TX-05,D
2018-09-29,3863,8467,0.88,0,TX-05,R
2018-09-29,3863,8471,0.09,0,TX-05,D
2018-09-29,3864,8466,0.86,0,TX-21,R
2018-09-29,3864,8468,0.27,3,TX-21,D
2018-09-29,3864,8466,0.86,0,TX-21,R
2018-09-29,3864,8468,0.27,3,TX-21,D
2018-09-29,3866,8481,0.85,0,VA-06,R
2018-09-29,3866,8482,0.19,0,VA-06,D
2018-09-29,3866,8481,0.85,0,VA-06,R
2018-09-29,3866,8482,0.19,0,VA-06,D
2018-09-29,3883,8565,0.91,0,TX-29,D
2018-09-29,3883,8566,0.13,0,TX-29,R
2018-09-29,3883,8565,0.91,0,TX-29,D
2018-09-29,3883,8566,0.13,0,TX-29,R
2018-09-29,3886,8570,0.45,0,VA-02,D
2018-09-29,3886,8571,0.55,118,VA-02,R
2018-09-29,3886,8570,0.45,0,VA-02,D
2018-09-29,3886,8571,0.55,118,VA-02,R
2018-09-29,3905,8645,0.77,155,CA-22,R
2018-09-29,3935,8783,0.09,281,TX-06,D
2018-09-29,3935,8784,0.93,12,TX-06,R
2018-09-29,3935,8783,0.09,281,TX-06,D
2018-09-29,3935,8784,0.93,12,TX-06,R
2018-09-29,3949,8834,0.85,14,MN-00,D
2018-09-29,3949,8835,0.14,2,MN-00,R
2018-09-29,3949,8834,0.85,14,MN-00,D
2018-09-29,3949,8835,0.14,2,MN-00,R
2018-09-29,4015,9079,0.1,3,MD-06,R
2018-09-29,4015,9080,0.88,0,MD-06,D
2018-09-29,4015,9079,0.1,3,MD-06,R
2018-09-29,4015,9080,0.88,0,MD-06,D
2018-09-29,4016,9078,0.9,0,PA-09,R
2018-09-29,4016,9081,0.25,0,PA-09,D
2018-09-29,4016,9078,0.9,0,PA-09,R
2018-09-29,4016,9081,0.25,0,PA-09,D
2018-09-29,4023,9094,0.1,0,MS-03,D
2018-09-29,4023,9095,0.92,0,MS-03,R
2018-09-29,4023,9094,0.1,0,MS-03,D
2018-09-29,4023,9095,0.92,0,MS-03,R
2018-09-29,4030,9124,0.44,0,CA-39,D
2018-09-29,4030,9125,0.67,25,CA-39,R
2018-09-29,4030,9124,0.44,0,CA-39,D
2018-09-29,4030,9125,0.67,25,CA-39,R
2018-09-29,4039,9152,0.81,1,CA-49,D
2018-09-29,4039,9153,0.22,921,CA-49,R
2018-09-29,4039,9152,0.81,1,CA-49,D
2018-09-29,4039,9153,0.22,921,CA-49,R
2018-09-29,4104,9373,0.84,25,NJ-11,D
2018-09-29,4104,9374,0.16,57,NJ-11,R
2018-09-29,4104,9373,0.84,25,NJ-11,D
2018-09-29,4104,9374,0.16,57,NJ-11,R
2018-09-29,4105,9369,0.99,0,NY-09,D
2018-09-29,4105,9370,0.04,0,NY-09,R
2018-09-29,4105,9369,0.99,0,NY-09,D
2018-09-29,4105,9370,0.04,0,NY-09,R
2018-09-29,4106,9371,0.91,0,SC-04,R
2018-09-29,4106,9372,0.09,0,SC-04,D
2018-09-29,4106,9371,0.91,0,SC-04,R
2018-09-29,4106,9372,0.09,0,SC-04,D
2018-09-29,4126,9452,0.49,1,NY-19,R
2018-09-29,4126,9453,0.55,2,NY-19,D
2018-09-29,4126,9452,0.49,1,NY-19,R
2018-09-29,4126,9453,0.55,2,NY-19,D
2018-09-29,4127,9454,0.78,0,NY-01,R
2018-09-29,4127,9455,0.2,0,NY-01,D
2018-09-29,4127,9454,0.78,0,NY-01,R
2018-09-29,4127,9455,0.2,0,NY-01,D
2018-09-29,4138,9503,0.57,169,MN-08,R
2018-09-29,4138,9504,0.44,1,MN-08,D
2018-09-29,4138,9503,0.57,169,MN-08,R
2018-09-29,4138,9504,0.44,1,MN-08,D
2018-09-29,4156,9571,0.01,0,FL-17,D
2018-09-29,4156,9572,0.98,0,FL-17,R
2018-09-29,4156,9571,0.01,0,FL-17,D
2018-09-29,4156,9572,0.98,0,FL-17,R
2018-09-29,4177,9647,0.92,2,PA-00,D
2018-09-29,4177,9648,0.14,0,PA-00,R
2018-09-29,4177,9647,0.92,2,PA-00,D
2018-09-29,4177,9648,0.14,0,PA-00,R
2018-09-29,4192,9733,0.85,0,MS-00,R
2018-09-29,4192,9734,0.17,3,MS-00,D
2018-09-29,4192,9733,0.85,0,MS-00,R
2018-09-29,4192,9734,0.17,3,MS-00,D
2018-09-29,4231,9906,0.91,0,NE-00,R
2018-09-29,4232,9907,0.89,170,PA-00,D
2018-09-29,4253,10000,0.94,2,PA-06,D
2018-09-29,4253,10001,0.05,2,PA-06,R
2018-09-29,4253,10000,0.94,2,PA-06,D
2018-09-29,4253,10001,0.05,2,PA-06,R
2018-09-29,4255,10007,0.76,144,MN-03,D
2018-09-29,4255,10008,0.25,6,MN-03,R
2018-09-29,4255,10007,0.76,144,MN-03,D
2018-09-29,4255,10008,0.25,6,MN-03,R
2018-09-29,4256,10009,0.49,28,MI-08,R
2018-09-29,4256,10010,0.56,48,MI-08,D
2018-09-29,4256,10009,0.49,28,MI-08,R
2018-09-29,4256,10010,0.56,48,MI-08,D
2018-09-29,4257,10005,0.44,0,IL-12,D
2018-09-29,4257,10011,0.53,0,IL-12,R
2018-09-29,4257,10005,0.44,0,IL-12,D
2018-09-29,4257,10011,0.53,0,IL-12,R
2018-09-29,4258,10004,0.65,0,NJ-07,D
2018-09-29,4258,10006,0.35,1,NJ-07,R
2018-09-29,4258,10004,0.65,0,NJ-07,D
2018-09-29,4258,10006,0.35,1,NJ-07,R
2018-09-29,4263,10030,0.27,392,NC-09,R
2018-09-29,4263,10032,0.57,170,NC-09,D
2018-09-29,4263,10030,0.27,392,NC-09,R
2018-09-29,4263,10032,0.57,170,NC-09,D
2018-09-29,4264,10031,0.6,23,NC-13,R
2018-09-29,4264,10033,0.39,0,NC-13,D
2018-09-29,4264,10031,0.6,23,NC-13,R
2018-09-29,4264,10033,0.39,0,NC-13,D
2018-09-29,4271,10064,0.91,28,PA-17,D
2018-09-29,4271,10065,0.06,2,PA-17,R
2018-09-29,4271,10064,0.91,28,PA-17,D
2018-09-29,4271,10065,0.06,2,PA-17,R
2018-09-29,4281,10107,0.78,0,CT-05,D
2018-09-29,4281,10108,0.18,1,CT-05,R
2018-09-29,4281,10107,0.78,0,CT-05,D
2018-09-29,4281,10108,0.18,1,CT-05,R
2018-09-29,4304,10202,0.25,3,WI-01,D
2018-09-29,4304,10203,0.79,0,WI-01,R
2018-09-29,4304,10202,0.25,3,WI-01,D
2018-09-29,4304,10203,0.79,0,WI-01,R
2018-09-29,4315,10257,0.2,150,FL-15,D
2018-09-29,4315,10258,0.85,64,FL-15,R
2018-09-29,4315,10257,0.2,150,FL-15,D
2018-09-29,4315,10258,0.85,64,FL-15,R
2018-09-29,4341,10356,0.84,0,CO-05,R
2018-09-29,4446,10825,0.36,10,MN-01,D
2018-09-29,4446,10828,0.63,10,MN-01,R
2018-09-29,4446,10825,0.36,10,MN-01,D
2018-09-29,4446,10828,0.63,10,MN-01,R
2018-09-29,4447,10829,0.1,24,NV-04,R
2018-09-29,4447,10830,0.9,0,NV-04,D
2018-09-29,4447,10829,0.1,24,NV-04,R
2018-09-29,4447,10830,0.9,0,NV-04,D
2018-09-29,4448,10826,0.79,1,NV-03,D
2018-09-29,4448,10827,0.23,1,NV-03,R
2018-09-29,4448,10826,0.79,1,NV-03,D
2018-09-29,4448,10827,0.23,1,NV-03,R
2018-09-29,4557,11265,0.08,5,VA-00,R
2018-09-29,4557,11267,0.96,2,VA-00,D
2018-09-29,4557,11265,0.08,5,VA-00,R
2018-09-29,4557,11267,0.96,2,VA-00,D
2018-09-29,4638,11546,0.62,161,CA-48,D
2018-09-29,4638,11547,0.39,288,CA-48,R
2018-09-29,4638,11546,0.62,161,CA-48,D
2018-09-29,4638,11547,0.39,288,CA-48,R
2018-09-29,4643,11569,0.94,2,NY-14,D
2018-09-29,4643,11570,0.12,0,NY-14,R
2018-09-29,4643,11569,0.94,2,NY-14,D
2018-09-29,4643,11570,0.12,0,NY-14,R
2018-09-29,4644,11571,0.33,100,WV-03,D
2018-09-29,4644,11572,0.65,46,WV-03,R
2018-09-29,4644,11571,0.33,100,WV-03,D
2018-09-29,4644,11572,0.65,46,WV-03,R
2018-09-29,4729,11900,0.68,54,NY-27,R
2018-09-29,4775,12096,0.76,29,CA-21,R
2018-09-29,4776,12097,0.32,97,CA-45,R
2018-09-29,4779,12111,0.45,437,IL-06,R
2018-09-29,4780,12112,0.71,27,IL-07,D
2018-09-29,4784,12128,0.35,3,NJ-03,R
2018-09-29,4786,12136,0.61,2,OH-12,R
2018-09-29,4786,12137,0.39,44,OH-12,D
2018-09-29,4786,12136,0.61,2,OH-12,R
2018-09-29,4786,12137,0.39,44,OH-12,D
2018-09-29,4787,12138,0.64,37,OH-01,R
2018-09-29,4790,12153,0.51,113,TX-07,R
2018-09-29,4791,12154,0.6,2,TX-32,R
2018-09-29,4795,12182,0.68,45,CA-50,R
2018-09-29,4798,12201,0.51,4,VA-07,R
2018-09-29,4799,12202,0.58,1,PA-08,R
2018-09-29,4807,12233,0.18,84,IA-01,R
2018-09-29,4824,12317,0.62,100,CA-45,D
2018-09-29,4824,12318,0.38,0,CA-45,R
2018-09-29,4824,12317,0.62,100,CA-45,D
2018-09-29,4824,12318,0.38,0,CA-45,R
2018-09-29,4825,12319,0.6,0,CA-10,D
2018-09-29,4825,12320,0.39,0,CA-10,R
2018-09-29,4825,12319,0.6,0,CA-10,D
2018-09-29,4825,12320,0.39,0,CA-10,R
2018-09-29,4830,12361,0.48,61,IA-03,D
2018-09-29,4830,12362,0.48,312,IA-03,R
2018-09-29,4830,12361,0.48,61,IA-03,D
2018-09-29,4830,12362,0.48,312,IA-03,R
2018-09-29,4831,12363,0.79,2,NY-22,D
2018-09-29,4831,12364,0.24,2,NY-22,R
2018-09-29,4831,12363,0.79,2,NY-22,D
2018-09-29,4831,12364,0.24,2,NY-22,R
2018-09-29,4838,12390,0.71,282,KS-03,D
2018-09-29,4838,12391,0.29,249,KS-03,R
2018-09-29,4838,12390,0.71,282,KS-03,D
2018-09-29,4838,12391,0.29,249,KS-03,R
2018-09-29,4839,12392,0.45,1,KS-02,D
2018-09-29,4839,12393,0.58,1,KS-02,R
2018-09-29,4839,12392,0.45,1,KS-02,D
2018-09-29,4839,12393,0.58,1,KS-02,R
2018-09-29,4843,12402,0.82,126,AZ-02,D
2018-09-29,4843,12403,0.17,258,AZ-02,R
2018-09-29,4843,12402,0.82,126,AZ-02,D
2018-09-29,4843,12403,0.17,258,AZ-02,R
2018-09-29,4885,12557,0.48,4,NM-02,D
2018-09-29,4885,12558,0.55,242,NM-02,R
2018-09-29,4885,12557,0.48,4,NM-02,D
2018-09-29,4885,12558,0.55,242,NM-02,R
2018-09-29,4886,12559,0.5,7,KY-06,D
2018-09-29,4886,12560,0.63,31,KY-06,R
2018-09-29,4886,12559,0.5,7,KY-06,D
2018-09-29,4886,12560,0.63,31,KY-06,R
2018-09-30,2918,5264,0.93,216,MA-00,D
2018-09-30,2928,5313,0.65,2375,TX-00,R
2018-09-30,2940,5368,0.97,1708,VT-00,I
2018-09-30,2941,5369,0.78,3114,WV-00,D
2018-09-30,2998,5563,0.53,377,IN-00,D
2018-09-30,2999,5564,0.55,384,FL-00,D
2018-09-30,3450,7165,0.97,0,CA-12,D
2018-09-30,3480,7266,0.42,625,ND-00,D
2018-09-30,3481,7267,0.65,1311,MT-00,D
2018-09-30,3484,7270,0.51,496,MO-00,D
2018-09-30,3485,7271,0.84,251,WI-00,D
2018-09-30,3489,7287,0.87,316,MI-00,D
2018-09-30,3490,7288,0.85,707,MD-04,D
2018-09-30,3496,7308,0.81,254,NJ-00,D
2018-09-30,3497,7309,0.78,205,NM-00,D
2018-09-30,3503,7332,0.95,0,ME-00,I
2018-09-30,3507,7345,0.02,2730,AZ-00,R
2018-09-30,3513,7351,0.69,10,TX-23,R
2018-09-30,3514,7352,0.75,0,NE-02,R
2018-09-30,3520,7376,0.4,19,CA-25,R
2018-09-30,3521,7377,0.01,0,CA-49,R
2018-09-30,3522,7378,0.35,1,CA-10,R
2018-09-30,3530,7392,0.22,87,CO-06,R
2018-09-30,3531,7393,0.7,2,FL-26,R
2018-09-30,3532,7394,0.25,674,MN-02,R
2018-09-30,3538,7420,0.16,50,VA-10,R
2018-09-30,3539,7421,0.01,0,NH-01,D
2018-09-30,3608,7635,0.38,510,NV-00,R
2018-09-30,3736,8047,0.92,0,PA-15,R
2018-09-30,3736,8048,0.1,0,PA-15,D
2018-09-30,3736,8047,0.92,0,PA-15,R
2018-09-30,3736,8048,0.1,0,PA-15,D
2018-09-30,3737,8049,0.49,0,WA-08,R
2018-09-30,3737,8051,0.5,41,WA-08,D
2018-09-30,3737,8049,0.49,0,WA-08,R
2018-09-30,3737,8051,0.5,41,WA-08,D
2018-09-30,3738,8050,0.7,46,FL-27,D
2018-09-30,3738,8052,0.42,0,FL-27,R
2018-09-30,3738,8050,0.7,46,FL-27,D
2018-09-30,3738,8052,0.42,0,FL-27,R
2018-09-30,3739,8053,0.67,0,MI-11,D
2018-09-30,3739,8054,0.36,7,MI-11,R
2018-09-30,3739,8053,0.67,0,MI-11,D
2018-09-30,3739,8054,0.36,7,MI-11,R
2018-09-30,3767,8155,0.84,11,NH-01,D
2018-09-30,3767,8156,0.29,1,NH-01,R
2018-09-30,3767,8155,0.84,11,NH-01,D
2018-09-30,3767,8156,0.29,1,NH-01,R
2018-09-30,3772,8173,0.42,105,TN-00,D
2018-09-30,3772,8174,0.58,87,TN-00,R
2018-09-30,3772,8173,0.42,105,TN-00,D
2018-09-30,3772,8174,0.58,87,TN-00,R
2018-09-30,3812,8313,0.41,333,AZ-00,R
2018-09-30,3812,8314,0.57,270,AZ-00,D
2018-09-30,3812,8313,0.41,333,AZ-00,R
2018-09-30,3812,8314,0.57,270,AZ-00,D
2018-09-30,3857,8455,0.77,5164,CA-00,D
2018-09-30,3862,8469,0.95,0,NJ-02,D
2018-09-30,3862,8470,0.05,204,NJ-02,R
2018-09-30,3862,8469,0.95,0,NJ-02,D
2018-09-30,3862,8470,0.05,204,NJ-02,R
2018-09-30,3863,8467,0.88,0,TX-05,R
2018-09-30,3863,8471,0.06,1,TX-05,D
2018-09-30,3863,8467,0.88,0,TX-05,R
2018-09-30,3863,8471,0.06,1,TX-05,D
2018-09-30,3864,8466,0.86,0,TX-21,R
2018-09-30,3864,8468,0.27,0,TX-21,D
2018-09-30,3864,8466,0.86,0,TX-21,R
2018-09-30,3864,8468,0.27,0,TX-21,D
2018-09-30,3866,8481,0.92,10,VA-06,R
2018-09-30,3866,8482,0.19,0,VA-06,D
2018-09-30,3866,8481,0.92,10,VA-06,R
2018-09-30,3866,8482,0.19,0,VA-06,D
2018-09-30,3883,8565,0.91,0,TX-29,D
2018-09-30,3883,8566,0.13,0,TX-29,R
2018-09-30,3883,8565,0.91,0,TX-29,D
2018-09-30,3883,8566,0.13,0,TX-29,R
2018-09-30,3886,8570,0.4,10,VA-02,D
2018-09-30,3886,8571,0.55,0,VA-02,R
2018-09-30,3886,8570,0.4,10,VA-02,D
2018-09-30,3886,8571,0.55,0,VA-02,R
2018-09-30,3905,8645,0.75,315,CA-22,R
2018-09-30,3935,8783,0.04,1,TX-06,D
2018-09-30,3935,8784,0.93,0,TX-06,R
2018-09-30,3935,8783,0.04,1,TX-06,D
2018-09-30,3935,8784,0.93,0,TX-06,R
2018-09-30,3949,8834,0.82,1,MN-00,D
